panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	official_L1_kind	official_L1_pp	Pearson_union	Pearson_truth_only	added_mass_before_norm	selected_candidates
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.482402814139427	12.847666666206672	union	13.482402814139427	0.9950654879951977	0.9950981425045137	0.0048	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha5	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.936774250599612	13.306554012019742	union	13.936774250599612	0.9951579723230056	0.99517860628824	0.011999999999999999	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha10	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	15.540200376816374	14.917365531657358	union	15.540200376816374	0.9940657774758201	0.994057240461676	0.023999999999999997	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.25_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.739450079888538	13.102049638710412	union	13.739450079888538	0.994755652249318	0.9947935886217184	0.0006	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha0.5_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.702597004632459	13.065578545340777	union	13.702597004632459	0.9948113709210222	0.9948486270293478	0.0012	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha1_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.629023207543003	12.99276734018184	union	13.629023207543003	0.9949113732920474	0.9949471954411006	0.0024	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.592302327360573	12.95642707168477	union	13.592302327360573	0.9949556460773624	0.9949907141010847	0.003	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.482402814139427	12.847666666206672	union	13.482402814139427	0.9950654879951977	0.9950981425045137	0.0048	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.482402814139427	12.847666666206672	union	13.482402814139427	0.9950654879951977	0.9950981425045137	0.0048	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.482402814139427	12.847666666206672	union	13.482402814139427	0.9950654879951977	0.9950981425045137	0.0048	1
hmp_airskin_gtdb_source_abundance	24	raw_abundance_scaled_alpha2_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.482402814139427	12.847666666206672	union	13.482402814139427	0.9950654879951977	0.9950981425045137	0.0048	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	18.897901410732487	18.290489142691698	union	18.897901410732487	0.9863271650224003	0.986210849451223	0.05	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.1	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	25.295202032117782	24.71539941262429	union	25.295202032117782	0.9519526114524836	0.9514417777384232	0.1	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	44.63134418288007	44.12111787772581	union	44.63134418288007	0.759855465462656	0.7573639208692935	0.25	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.5	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	69.8423536383211	69.41716505069255	union	69.8423536383211	0.47123109907992555	0.466807641306388	0.5	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha1	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	101.52734253761946	101.20845109689805	union	101.52734253761946	0.21808085917815548	0.2131863182139624	1.0	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha2	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	133.50093714783227	133.288342854018	union	133.50093714783227	0.06984556501569564	0.06516561321978369	2.0	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha5	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	165.59280711432717	165.48650996742003	union	165.59280711432717	-0.021365466011957823	-0.025759626986013202	5.0	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha10	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	180.45266086059922	180.39468059864984	union	180.45266086059922	-0.05164650695086588	-0.055923077182001964	10.0	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.592302327360573	12.95642707168477	union	13.592302327360573	0.9949556460773624	0.9949907141010847	0.003	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.470216057725843	12.83560622544442	union	13.470216057725843	0.9950755611638733	0.9951079333412968	0.005	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.665832278116778	13.034364078668428	union	13.665832278116778	0.9951881935711682	0.9952125577704573	0.01	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	15.009916965139455	14.384639630391579	union	15.009916965139455	0.99460389222979	0.9946064160958832	0.02	1
hmp_airskin_gtdb_source_abundance	24	xny_share_cap0.05	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	18.897901410732487	18.290489142691698	union	18.897901410732487	0.9863271650224003	0.986210849451223	0.05	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25_cap0.001	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.714876454216615	13.077730718509493	union	13.714876454216615	0.9947932210673329	0.9948307066313522	0.001	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25_cap0.003	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.592302327360573	12.95642707168477	union	13.592302327360573	0.9949556460773624	0.9949907141010847	0.003	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25_cap0.005	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.470216057725843	12.83560622544442	union	13.470216057725843	0.9950755611638733	0.9951079333412968	0.005	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25_cap0.01	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.665832278116778	13.034364078668428	union	13.665832278116778	0.9951881935711682	0.9952125577704573	0.01	1
hmp_airskin_gtdb_source_abundance	24	xny_share_alpha0.25_cap0.02	29	27	26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	15.009916965139455	14.384639630391579	union	15.009916965139455	0.99460389222979	0.9946064160958832	0.02	1
