variant_method	feature	op	threshold	switched_samples	sample_count	mean_delta_F1	min_delta_F1	improved_samples	worsened_samples	mean_delta_L1_pp	max_worse_L1_pp	mean_delta_Pearson	cami2_toy_mouse_gut_delta_F1	cami2_toy_mouse_gut_delta_L1_pp	cami2_toy_mouse_gut_delta_Pearson	cami2_toy_mouse_gut_switched_samples	cami2_toy_mouse_gut_improved_samples	cami2_toy_mouse_gut_worsened_samples	cami3_toy_human_gut_gtdb_source_readmap_delta_F1	cami3_toy_human_gut_gtdb_source_readmap_delta_L1_pp	cami3_toy_human_gut_gtdb_source_readmap_delta_Pearson	cami3_toy_human_gut_gtdb_source_readmap_switched_samples	cami3_toy_human_gut_gtdb_source_readmap_improved_samples	cami3_toy_human_gut_gtdb_source_readmap_worsened_samples	hmp_airskin_gtdb_source_abundance_delta_F1	hmp_airskin_gtdb_source_abundance_delta_L1_pp	hmp_airskin_gtdb_source_abundance_delta_Pearson	hmp_airskin_gtdb_source_abundance_switched_samples	hmp_airskin_gtdb_source_abundance_improved_samples	hmp_airskin_gtdb_source_abundance_worsened_samples	hmp_gastrooral_gtdb_source_abundance_delta_F1	hmp_gastrooral_gtdb_source_abundance_delta_L1_pp	hmp_gastrooral_gtdb_source_abundance_delta_Pearson	hmp_gastrooral_gtdb_source_abundance_switched_samples	hmp_gastrooral_gtdb_source_abundance_improved_samples	hmp_gastrooral_gtdb_source_abundance_worsened_samples	mean_panel_delta_F1	min_panel_delta_F1	improved_panels	worsened_panels	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	mean_panel_delta_Pearson
min_xny_ge_50	max_mean_depth_median	>=	0.9391045	18	35	0.020767278364682694	0.0	6	0	-1.3374667000342335	0.0	0.0010823669989695496	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.026920546028292382	-1.7337531296740063	0.0014030683319975644	17	6	0	0.0	0.0	0.0	1	0	0	0.006730136507073096	0.0	1	0	-0.4334382824185016	0.0	0.0003507670829993911
min_xny_ge_25	low_xny25_frac	>=	0.2473913043478261	4	35	0.020678972312386804	0.0	4	0	-0.34010328745933294	0.0	0.00016670832081445232	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02680607521976067	-0.4408746318917279	0.00021610337883354932	4	4	0	0.0	0.0	0.0	0	0	0	0.0067015188049401675	0.0	1	0	-0.11021865797293197	0.0	5.402584470838733e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	n_calls	<=	87.19999999999997	24	35	0.020615924041565842	-0.041883116883116966	12	4	-0.8794630562901824	0.6488479620499419	0.0003146231578026721	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.026364892364551792	-1.1626089549890528	0.00046914024695971564	21	11	3	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.007804379042626205	0.0	2	0	-0.21449788692875704	0.30461740727402464	-8.958695636242088e-05
drop_prob_lt_0.7_and_breadth_lt_0.1	low_xny25_frac	>=	0.2473913043478261	4	35	0.020149462108232156	0.0	4	0	-0.32411548050145217	0.0	0.0001683406395778781	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.026119673103263907	-0.42014969694632687	0.0002182193476009531	4	4	0	0.0	0.0	0.0	0	0	0	0.006529918275815977	0.0	1	0	-0.10503742423658172	0.0	5.455483690023828e-05
drop_prob_lt_0.5_and_breadth_lt_0.1	max_mean_depth_median	>=	0.7386777000000002	21	35	0.02004571970101354	0.0	10	0	-0.7592471842442617	0.0	0.0005077720108768264	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025292322464528765	-0.9281999872500454	0.0005754158289348826	19	9	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008661515990281848	0.0	2	0	-0.4210814709122539	0.0	0.0004233280821646075
drop_prob_lt_0.7_and_breadth_lt_0.1	max_xny_median	>=	482.7	21	35	0.01999747440019859	-0.020875420875420825	10	1	-1.2890313842178258	0.11705400251215181	0.0012144460112595988	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025229782259768643	-1.6149572835120727	0.0014914747183199578	19	9	1	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008645880939091816	0.0	2	0	-0.5927707949777608	0.0	0.0006523428045108763
drop_prob_lt_0.7_and_breadth_lt_0.1	max_real_min_af_median	>=	0.4827	21	35	0.01999747440019859	-0.020875420875420825	10	1	-1.2890313842178258	0.11705400251215181	0.0012144460112595988	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025229782259768643	-1.6149572835120727	0.0014914747183199578	19	9	1	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008645880939091816	0.0	2	0	-0.5927707949777608	0.0	0.0006523428045108763
max_xny_ge_10	low_prob_xny_mass_frac	<=	0.0016178239444095321	28	35	0.01985510148157443	0.0	9	0	-0.0021226675889184526	0.0	-3.7176483307426494e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.025738094513152038	-0.002751606133783179	-4.819173762073805e-05	23	9	0	0.0	0.0	0.0	2	0	0	0.0064345236282880094	0.0	1	0	-0.0006879015334457948	0.0	-1.2047934405184512e-05
s_xny_ge_10	low_prob_xny_mass_frac	<=	0.0016178239444095321	28	35	0.01985510148157443	0.0	9	0	-0.0021226675889184526	0.0	-3.7176483307426494e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.025738094513152038	-0.002751606133783179	-4.819173762073805e-05	23	9	0	0.0	0.0	0.0	2	0	0	0.0064345236282880094	0.0	1	0	-0.0006879015334457948	0.0	-1.2047934405184512e-05
drop_prob_lt_0.5_and_xny_lt_500	max_mean_depth_median	>=	0.9391045	18	35	0.01984311664401376	-0.011210249370853576	11	1	-1.2314162909336335	0.08227400347389491	0.0007787063502396758	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02520228416784081	-1.5948132235250103	0.0010195246045322432	17	10	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.00805649729305767	0.0	2	0	-0.40365494931898915	0.0	0.00022082589313532147
drop_prob_lt_0.7_and_breadth_lt_0.2	max_xny_median	>=	594.0	18	35	0.019841032282730327	-0.004802744425385863	10	1	-1.6501209758103352	0.3747619045905708	0.0011411382208623571	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.024640904640717838	-2.1514586263129782	0.0015636111869910274	16	8	1	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.009801689234701942	0.0	2	0	-0.4959710619421598	0.1675743785443391	0.00010619475692585256
drop_prob_lt_0.7_and_breadth_lt_0.2	max_breadth_median	>=	0.4141	18	35	0.019841032282730327	-0.004802744425385863	10	1	-1.6501209758103352	0.3747619045905708	0.0011411382208623571	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.024640904640717838	-2.1514586263129782	0.0015636111869910274	16	8	1	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.009801689234701942	0.0	2	0	-0.4959710619421598	0.1675743785443391	0.00010619475692585256
drop_prob_lt_0.7_and_breadth_lt_0.2	max_real_min_af_median	>=	0.594	18	35	0.019841032282730327	-0.004802744425385863	10	1	-1.6501209758103352	0.3747619045905708	0.0011411382208623571	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.024640904640717838	-2.1514586263129782	0.0015636111869910274	16	8	1	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.009801689234701942	0.0	2	0	-0.4959710619421598	0.1675743785443391	0.00010619475692585256
min_xny_ge_25	probability_min	>=	0.3749368973642101	18	35	0.019823601530106497	0.0	7	0	-0.8222675462147352	0.0	0.0008156147852399931	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025697261242730644	-1.065902374722805	0.0010572784253111021	17	7	0	0.0	0.0	0.0	1	0	0	0.006424315310682661	0.0	1	0	-0.26647559368070123	0.0	0.00026431960632777553
min_breadth_ge_0.02	max_xny_median	>=	482.7	21	35	0.01954474359231937	0.0	8	0	-1.2727466450913465	0.0	0.0012562249881641911	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025335778730784367	-1.6498567621554494	0.0016284397994720996	19	8	0	0.0	0.0	0.0	2	0	0	0.006333944682696092	0.0	1	0	-0.41246419053886235	0.0	0.0004071099498680249
min_breadth_ge_0.02	max_real_min_af_median	>=	0.4827	21	35	0.01954474359231937	0.0	8	0	-1.2727466450913465	0.0	0.0012562249881641911	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.025335778730784367	-1.6498567621554494	0.0016284397994720996	19	8	0	0.0	0.0	0.0	2	0	0	0.006333944682696092	0.0	1	0	-0.41246419053886235	0.0	0.0004071099498680249
max_xny_ge_10	top3_abundance	>=	0.48593329798767015	28	35	0.01951890826366992	0.0	9	0	-0.0017557190885919942	0.0	-1.744709435088167e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.02530228848994249	-0.0022759321518785107	-2.261660378817994e-05	24	9	0	0.0	0.0	0.0	1	0	0	0.006325572122485622	0.0	1	0	-0.0005689830379696277	0.0	-5.654150947044985e-06
s_xny_ge_10	top3_abundance	>=	0.48593329798767015	28	35	0.01951890826366992	0.0	9	0	-0.0017557190885919942	0.0	-1.744709435088167e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.02530228848994249	-0.0022759321518785107	-2.261660378817994e-05	24	9	0	0.0	0.0	0.0	1	0	0	0.006325572122485622	0.0	1	0	-0.0005689830379696277	0.0	-5.654150947044985e-06
drop_prob_lt_0.5_and_realaf_lt_0.3	max_breadth_median	>=	0.2843749	24	35	0.019461249928614907	-0.0037610143993122014	13	1	-0.8311460901827515	0.0	0.00032904535846283486	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.024707271758990443	-1.075944444773867	0.00043663072630300496	21	12	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.007932744190845078	0.0	2	0	-0.27393775463120335	0.0	7.51024235780119e-05
drop_prob_lt_0.5_and_realaf_lt_0.3	n_calls	<=	87.19999999999997	24	35	0.019448960323704117	-0.027564102564102577	12	2	-0.6633940203698399	0.0	0.00031365842026402597	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.024691340789661644	-0.8584880579793518	0.00041668469530454903	21	11	2	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.007928761448512879	0.0	2	0	-0.21957365793257452	0.0	7.011591582839792e-05
drop_prob_lt_0.5_and_breadth_lt_0.1	n_calls	<=	87.19999999999997	24	35	0.019373618383035786	0.0	10	0	-0.6470588634456279	0.0	0.0003777488897126987	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.024421080015298344	-0.7827706825110754	0.0004068673385369393	21	9	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008443705377974241	0.0	2	0	-0.3847241447275114	0.0	0.0003811909595651217
drop_prob_lt_0.5_and_realaf_lt_0.3	method_kept_rows	<=	60.99999999999999	21	35	0.019346493707767122	-0.027564102564102577	11	1	-0.6221340162105337	0.0	0.0002888117146212224	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.0245585136949285	-0.8050028674024736	0.00038447600280461854	19	10	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.007895554674829592	0.0	2	0	-0.20620236028835498	0.0	6.20637427034153e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	max_breadth_median	>=	0.2843749	24	35	0.019327848754560745	-0.009506833036244777	14	2	-1.052332946302086	0.6488479620499419	0.0004170001933190345	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.0246951651406563	-1.3866995531526316	0.0006018512189253706	21	13	1	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.007386947236652332	0.0	2	0	-0.27052053646965174	0.30461740727402464	-5.640921337100714e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	low_xny25_frac	>=	0.2473913043478261	4	35	0.019227366883598218	0.0	4	0	-0.3365331155501382	0.012408353190568988	0.0001827552904067791	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02492436447873843	-0.43624663126869767	0.0002369050060828618	4	4	0	0.0	0.0	0.0	0	0	0	0.006231091119684607	0.0	1	0	-0.10906165781717442	0.0	5.922625152071545e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	max_mean_depth_median	>=	0.9391045	18	35	0.01919140910225918	0.0	11	0	-0.8152581069699506	0.0	0.0003173480991677659	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02435747809519598	-1.0553489109794956	0.00042146761240198966	17	10	0	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007845295774896462	0.0	2	0	-0.26878887118261047	0.0	7.131164510275807e-05
min_xny_ge_25	abundance_entropy	<=	2.5306329745367555	18	35	0.01911978379795257	0.0	7	0	-0.43789318826637874	0.0	0.00015150289271863887	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02478490492327185	-0.5676393181230835	0.00019639263870934668	17	7	0	0.0	0.0	0.0	1	0	0	0.006196226230817963	0.0	1	0	-0.1419098295307709	0.0	4.909815967733667e-05
min_breadth_ge_0.02	low_xny25_frac	>=	0.2473913043478261	4	35	0.019052625888777933	0.0	4	0	-0.25541490627451935	0.0	0.00015596949107509354	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.024697848374341767	-0.33109339702252505	0.00020218267361586198	4	4	0	0.0	0.0	0.0	0	0	0	0.006174462093585442	0.0	1	0	-0.08277334925563126	0.0	5.0545668403965495e-05
drop_prob_lt_0.5_and_breadth_lt_0.1	max_breadth_median	>=	0.2843749	24	35	0.01903238446654653	0.0	12	0	-0.8065018730111077	0.0	0.0004365886167364711	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.02397873975318264	-0.9894560652811418	0.0004831410587529405	21	11	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008333120312445316	0.0	2	0	-0.436395490420028	0.0	0.000400259389619122
drop_prob_lt_0.5_and_xny_lt_500	max_xny_median	>=	482.7	21	35	0.019032360629250573	-0.011210249370853576	13	2	-1.3736442696527016	0.08227400347389491	0.0008705799618070101	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02345843440821456	-1.7231734999090635	0.0010558128788066732	19	11	2	0.01637744650098849	-0.7759324701499164	0.00098167546773259	2	2	0	0.009958970227300763	0.0	2	0	-0.624776492514745	0.0	0.0005093720866348158
drop_prob_lt_0.5_and_xny_lt_500	max_real_min_af_median	>=	0.4827	21	35	0.019032360629250573	-0.011210249370853576	13	2	-1.3736442696527016	0.08227400347389491	0.0008705799618070101	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02345843440821456	-1.7231734999090635	0.0010558128788066732	19	11	2	0.01637744650098849	-0.7759324701499164	0.00098167546773259	2	2	0	0.009958970227300763	0.0	2	0	-0.624776492514745	0.0	0.0005093720866348158
drop_prob_lt_0.5_and_breadth_lt_0.1	method_kept_rows	<=	62.199999999999996	21	35	0.018997348472086333	0.0	9	0	-0.6400928896134199	0.0	0.0003796781803491602	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02393332272332683	-0.7737407164322874	0.0004093682708434634	19	8	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.008321766054981363	0.0	2	0	-0.38246665320781437	0.0	0.0003818161926417527
drop_prob_lt_0.5_and_breadth_lt_0.2	probability_min	>=	0.3749368973642101	18	35	0.01873186835971053	-0.041883116883116966	9	2	-0.6862699583370226	0.0	0.00019229080010457595	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02376177713263292	-0.8881420516405147	0.0002593562988015583	17	8	2	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007696370534255697	0.0	2	0	-0.22698715634786526	0.0	3.078381670265023e-05
drop_prob_lt_0.7_and_breadth_lt_0.2	max_xny_p25	>=	270.40000000000003	21	35	0.018709415043449563	-0.01719479243429145	11	2	-1.8538431680899075	0.7654741840761368	0.0011574726545155916	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.023173993404613142	-2.4155429496383496	0.0015847854528378126	18	9	2	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.009434961425675768	0.0	2	0	-0.5619921427735026	0.1675743785443391	0.00011148832338754886
min_xny_ge_25	max_xny_p25	>=	234.79999999999998	24	35	0.018534176264971183	0.0	11	0	-1.4715316112702976	0.0	0.0012814910355664448	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.023682920670448148	-1.9051209293709013	0.001663211639384243	21	10	0	0.004628655585945718	-0.032670650723041206	-2.7264009274496903e-05	2	1	0	0.0070778940640984665	0.0	2	0	-0.4844478950234856	0.0	0.0004089869075274365
min_xny_ge_25	max_breadth_median	>=	0.3463384	21	35	0.018446129453170448	0.0	8	0	-1.082185169507697	0.0	0.001046695327735847	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.023568785914410157	-1.4004125789379003	0.0013588468329371719	18	7	0	0.004628655585945718	-0.032670650723041206	-2.7264009274496903e-05	2	1	0	0.007049360375088969	0.0	2	0	-0.35827080741523537	0.0	0.00033289570591566874
drop_prob_lt_0.5_and_xny_lt_500	probability_min	>=	0.3749368973642101	18	35	0.0184305382876133	-0.041883116883116966	9	3	-0.870025497096611	0.08227400347389491	0.00041236192521157796	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.023371164076210586	-1.1263436759585	0.0005446336831995239	17	8	3	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007598717270150114	0.0	2	0	-0.28653756242736156	0.0	0.00010210316280214162
drop_prob_lt_0.7_and_breadth_lt_0.1	max_breadth_median	>=	0.3463384	21	35	0.01835640985587374	-0.020875420875420825	9	1	-1.0154085479936377	0.0	0.0009835918628584763	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.023102476368977175	-1.2602610143325694	0.0011922193407629472	18	8	1	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.00811405446639395	0.0	2	0	-0.5040967276828849	0.0	0.0005775289601216236
drop_prob_lt_0.5_and_xny_lt_500	low_xny25_frac	>=	0.2473913043478261	4	35	0.01822637551619168	0.0	4	0	-0.47843590945344955	0.04992613464269269	0.00039578622892261374	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.023626783076544772	-0.6201946974396568	0.0005130562226774623	4	4	0	0.0	0.0	0.0	0	0	0	0.005906695769136193	0.0	1	0	-0.1550486743599142	0.0	0.00012826405566936558
drop_prob_lt_0.7_and_breadth_lt_0.2	method_kept_rows	<=	45.0	18	35	0.01817003741763703	-0.04500000000000004	9	3	-1.2437759195195186	0.7654741840761368	0.0010300667194765919	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.022474800185967266	-1.6247150348248827	0.0014196296111205907	16	7	3	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.0092601631210143	0.0	2	0	-0.3642851640701359	0.1675743785443391	7.019936295824339e-05
min_breadth_ge_0.02	probability_min	>=	0.3749368973642101	18	35	0.01812245648739521	0.0	6	0	-0.7607022685196542	0.0	0.0008206725021344198	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.023492073224401198	-0.9860955332662183	0.0010638347249890628	17	6	0	0.0	0.0	0.0	1	0	0	0.0058730183061002994	0.0	1	0	-0.2465238833165546	0.0	0.0002659586812472657
drop_prob_lt_0.5_and_breadth_lt_0.1	low_xny25_frac	>=	0.2473913043478261	4	35	0.018038653544756325	0.0	4	0	-0.2661442319155852	0.0	0.00016014373190643535	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02338343978023968	-0.3450017821127957	0.00020759372654537915	4	4	0	0.0	0.0	0.0	0	0	0	0.00584585994505992	0.0	1	0	-0.08625044552819892	0.0	5.189843163634479e-05
drop_prob_lt_0.5_and_realaf_lt_0.3	low_xny25_frac	>=	0.2473913043478261	4	35	0.017823977397057898	0.0	4	0	-0.22408243439825973	0.0	0.00014126222922718716	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.023105155885075054	-0.2904772297755219	0.00018311770455376115	4	4	0	0.0	0.0	0.0	0	0	0	0.005776288971268763	0.0	1	0	-0.07261930744388047	0.0	4.5779426138440287e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	abundance_entropy	<=	2.5306329745367555	18	35	0.017608430009535176	-0.041883116883116966	10	1	-0.4235689975869002	0.06153075580935763	5.185627056428618e-05	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.022305468160183386	-0.5476037691866524	7.731153828636781e-05	17	9	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007332293291143314	0.0	2	0	-0.14185258573439968	0.0	-1.4727373426147389e-05
max_xny_ge_10	max_breadth_median	>=	0.23899720000000002	28	35	0.017508523689618482	0.0	9	0	-0.001769003511268303	0.0	-2.540021164135288e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.022696234412468402	-0.0022931526997922447	-3.292620027582781e-05	24	9	0	0.0	0.0	0.0	2	0	0	0.005674058603117101	0.0	1	0	-0.0005732881749480612	0.0	-8.231550068956953e-06
s_xny_ge_10	max_breadth_median	>=	0.23899720000000002	28	35	0.017508523689618482	0.0	9	0	-0.001769003511268303	0.0	-2.540021164135288e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.022696234412468402	-0.0022931526997922447	-3.292620027582781e-05	24	9	0	0.0	0.0	0.0	2	0	0	0.005674058603117101	0.0	1	0	-0.0005732881749480612	0.0	-8.231550068956953e-06
max_xny_ge_10	max_xny_median	>=	452.7	24	35	0.017487601740795736	0.0	8	0	-0.001941885653271669	0.0	-1.3618476702083524e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.022669113367698175	-0.002517259180166978	-1.7653580910108274e-05	21	8	0	0.0	0.0	0.0	2	0	0	0.005667278341924544	0.0	1	0	-0.0006293147950417445	0.0	-4.4133952275270685e-06
max_xny_ge_10	max_real_min_af_median	>=	0.4527	24	35	0.017487601740795736	0.0	8	0	-0.001941885653271669	0.0	-1.3618476702083524e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.022669113367698175	-0.002517259180166978	-1.7653580910108274e-05	21	8	0	0.0	0.0	0.0	2	0	0	0.005667278341924544	0.0	1	0	-0.0006293147950417445	0.0	-4.4133952275270685e-06
s_xny_ge_10	max_xny_median	>=	452.7	24	35	0.017487601740795736	0.0	8	0	-0.001941885653271669	0.0	-1.3618476702083524e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.022669113367698175	-0.002517259180166978	-1.7653580910108274e-05	21	8	0	0.0	0.0	0.0	2	0	0	0.005667278341924544	0.0	1	0	-0.0006293147950417445	0.0	-4.4133952275270685e-06
s_xny_ge_10	max_real_min_af_median	>=	0.4527	24	35	0.017487601740795736	0.0	8	0	-0.001941885653271669	0.0	-1.3618476702083524e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.022669113367698175	-0.002517259180166978	-1.7653580910108274e-05	21	8	0	0.0	0.0	0.0	2	0	0	0.005667278341924544	0.0	1	0	-0.0006293147950417445	0.0	-4.4133952275270685e-06
drop_prob_lt_0.5_and_realaf_lt_0.3	probability_min	>=	0.3749368973642101	18	35	0.01746486360483522	-0.027564102564102577	9	1	-0.4762940604547353	0.0	0.00018317346146579094	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02211936356149826	-0.6159510729042166	0.00024753752649202216	17	8	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007285767141472032	0.0	2	0	-0.15893941166379072	0.0	2.78291236252662e-05
min_breadth_ge_0.02	max_breadth_median	>=	0.3463384	21	35	0.017454886305531138	0.0	7	0	-1.0374420625600753	0.0	0.001041856986427936	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.022626704470132954	-1.3448323033186165	0.001350555352776954	18	7	0	0.0	0.0	0.0	2	0	0	0.005656676117533239	0.0	1	0	-0.3362080758296541	0.0	0.0003376388381942385
drop_prob_lt_0.5_and_xny_lt_500	abundance_entropy	<=	2.5306329745367555	18	35	0.01741344148376547	-0.041883116883116966	9	3	-0.8514360808743541	0.08227400347389491	0.0005169633482790393	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02205270525640784	-1.102246284559278	0.000680228120509196	17	8	3	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.007269102565199428	0.0	2	0	-0.28051321457755607	0.0	0.00013600177212955966
drop_prob_lt_0.5_and_realaf_lt_0.3	max_xny_median	>=	482.7	21	35	0.017402658584585767	0.0	12	0	-0.7610174748673628	0.0	0.000383780053715694	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.022038727424137858	-0.9850369804761412	0.0005075831090381928	19	11	0	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.007265608107131932	0.0	2	0	-0.25121088855677187	0.0	9.284051926180886e-05
drop_prob_lt_0.5_and_realaf_lt_0.3	max_real_min_af_median	>=	0.4827	21	35	0.017402658584585767	0.0	12	0	-0.7610174748673628	0.0	0.000383780053715694	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.022038727424137858	-0.9850369804761412	0.0005075831090381928	19	11	0	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.007265608107131932	0.0	2	0	-0.25121088855677187	0.0	9.284051926180886e-05
drop_prob_lt_0.7_and_breadth_lt_0.1	max_xny_p25	>=	234.79999999999998	24	35	0.017350156497638172	-0.020875420875420825	11	2	-1.4721020740559976	0.11705400251215181	0.0012570940592285616	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.021798073867560695	-1.8522711407097026	0.0015467592249463911	21	10	2	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.007787953841039829	0.0	2	0	-0.6520992592771682	0.0	0.0006661639311674847
min_xny_ge_25	max_mean_depth_median	>=	0.9391045	18	35	0.01726419564782899	0.0	6	0	-1.072432653406022	0.0	0.001068655544023619	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.02237951287681536	-1.3901904766374358	0.001385294223734321	17	6	0	0.0	0.0	0.0	1	0	0	0.00559487821920384	0.0	1	0	-0.34754761915935894	0.0	0.00034632355593358026
drop_prob_lt_0.7_and_breadth_lt_0.1	abundance_entropy	<=	2.5306329745367555	18	35	0.01724761159813293	0.0	8	0	-0.2662335171245024	0.11705400251215181	2.8789406685799815e-05	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.022358015034616763	-0.345117522198429	3.731960125937013e-05	17	8	0	0.0	0.0	0.0	1	0	0	0.005589503758654191	0.0	1	0	-0.08627938054960725	0.0	9.329900314842533e-06
