method	panel	sample_count	mean_L1_delta_pp	max_worse_L1_delta_pp	improved_samples	worsened_samples	mean_Pearson_delta
global_max_mean_breadth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.0503225560437293	-0.13644074822606456	3	0	0.008517370449184955
global_max_mean_breadth_a0.25	hmp_airskin_gtdb_source_abundance	24	-0.1356332515608941	7.089991106521978	12	12	-0.0018381708737651669
global_max_mean_breadth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.9509529350737624	3.6929775417804365	0	2	-0.012183329806175591
global_max_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.0244637179631102	-0.0006766363797261477	3	0	-6.337393677169345e-06
global_max_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08544209287944209	-0.009704662390774388	3	0	0.00031354296273222726
global_max_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.007065831815620853	0.08986913126707563	14	10	2.189700890117367e-05
global_max_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.022055663485407884	0.03359398254133339	0	2	-3.303679559185646e-05
global_max_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.048579225394954406	-0.001353272759430979	3	0	-1.2982080986656541e-05
global_max_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.17088418575889364	-0.019409324781577197	3	0	0.0006205440429198535
global_max_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.012797870035003656	0.17984627007969323	14	10	4.2929968784179616e-05
global_max_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.04506597621911901	0.06718796508262415	0	2	-6.77817511248735e-05
global_max_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.08990759834931487	-0.001122838324040032	3	0	-2.7188859950233457e-05
global_max_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.34175518950907247	-0.03881864956306913	3	0	0.0012152154022632884
global_max_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.016928114037337034	0.36354259943784584	13	11	8.240380862719239e-05
global_max_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.09207672732687922	0.13437593016529092	0	2	-0.00014245821974923079
global_max_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.036477360670197655	0.2908660076865184	1	2	-7.706827405155418e-05
global_max_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8541952197462	-0.09672334125289694	3	0	0.0028497455313496456
global_max_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	0.009990171954072738	0.9280071278252393	13	11	0.00018009185099269556
global_max_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.2751643327690916	0.4027991803104385	0	2	-0.00040911503246071623
global_max_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.2792247028147911	0.9130474613924076	1	2	-0.00018386853263807623
global_max_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.7070222364815635	-0.19266761790200349	3	0	0.005108327633016237
global_max_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.16980618832160543	1.8725400803661252	10	14	0.0002738393175209797
global_max_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.6111933703911916	0.8609317268497847	0	2	-0.0010034215991073236
global_max_norm_depth_a0.25	cami2_toy_mouse_gut	3	1.1917789741257991	2.9457429391942984	0	3	-0.0006719022967605811
global_max_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.0035700634112388	-0.4794211454745039	3	0	0.008939249223333815
global_max_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	1.0295574136272938	4.929853937143843	8	16	3.9127002984580085e-05
global_max_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.8402024113596722	2.2353293664678375	0	2	-0.004070023842840553
global_max_rel_depth_a0.005	cami2_toy_mouse_gut	3	-0.0244637179631102	-0.0006766363797261477	3	0	-6.337393677169345e-06
global_max_rel_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08544209287944209	-0.009704662390774388	3	0	0.00031354296273222726
global_max_rel_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.007065831815620853	0.08986913126707563	14	10	2.189700890117367e-05
global_max_rel_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.022055663485407884	0.03359398254133339	0	2	-3.303679559185646e-05
global_max_rel_depth_a0.01	cami2_toy_mouse_gut	3	-0.048579225394954406	-0.001353272759430979	3	0	-1.2982080986656541e-05
global_max_rel_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.17088418575889364	-0.019409324781577197	3	0	0.0006205440429198535
global_max_rel_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.012797870035003656	0.17984627007969323	14	10	4.2929968784179616e-05
global_max_rel_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.04506597621911901	0.06718796508262415	0	2	-6.77817511248735e-05
global_max_rel_depth_a0.02	cami2_toy_mouse_gut	3	-0.08990759834931487	-0.001122838324040032	3	0	-2.7188859950233457e-05
global_max_rel_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.34175518950907247	-0.03881864956306913	3	0	0.0012152154022632884
global_max_rel_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.016928114037337034	0.36354259943784584	13	11	8.240380862719239e-05
global_max_rel_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.09207672732687922	0.13437593016529092	0	2	-0.00014245821974923079
global_max_rel_depth_a0.05	cami2_toy_mouse_gut	3	0.036477360670197655	0.2908660076865184	1	2	-7.706827405155418e-05
global_max_rel_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8541952197462	-0.09672334125289694	3	0	0.0028497455313496456
global_max_rel_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	0.009990171954072738	0.9280071278252393	13	11	0.00018009185099269556
global_max_rel_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.2751643327690916	0.4027991803104385	0	2	-0.00040911503246071623
global_max_rel_depth_a0.1	cami2_toy_mouse_gut	3	0.2792247028147911	0.9130474613924076	1	2	-0.00018386853263807623
global_max_rel_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.7070222364815635	-0.19266761790200349	3	0	0.005108327633016237
global_max_rel_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.16980618832160543	1.8725400803661252	10	14	0.0002738393175209797
global_max_rel_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.6111933703911916	0.8609317268497847	0	2	-0.0010034215991073236
global_max_rel_depth_a0.25	cami2_toy_mouse_gut	3	1.1917789741257991	2.9457429391942984	0	3	-0.0006719022967605811
global_max_rel_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.0035700634112388	-0.4794211454745039	3	0	0.008939249223333815
global_max_rel_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	1.0295574136272938	4.929853937143843	8	16	3.9127002984580085e-05
global_max_rel_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.8402024113596722	2.2353293664678375	0	2	-0.004070023842840553
global_prob_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.026533352457115928	-0.0026116936311844086	3	0	-5.398029074362339e-06
global_prob_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.0941446520515991	-0.009138680154791246	3	0	0.000344369353559304
global_prob_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.014795160969452584	0.09198366665800606	15	9	2.046180618908248e-05
global_prob_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.028089330302265125	0.041010980365328464	0	2	-5.9838661072730837e-05
global_prob_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.05186769968136703	-0.004917883680708002	3	0	-1.1159205220619603e-05
global_prob_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.18828930410319109	-0.018277360309525648	3	0	0.0006807018454717909
global_prob_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.02802552266836215	0.18396733331603699	15	9	3.969188465308138e-05
global_prob_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.05713330985285481	0.08202196073065693	0	2	-0.00012195829428979232
global_prob_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.08417929372203492	-0.007636633518281144	3	0	-2.3764708906267213e-05
global_prob_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.37657860820633243	-0.036554720618894976	3	0	0.0013296435247729388
global_prob_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.0464698022528817	0.3707747195818456	15	9	7.446293948421001e-05
global_prob_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.12385157185521933	0.17888214347539133	0	2	-0.00025311478201667237
global_prob_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.056967084849129414	0.3571100286034561	2	1	-7.01340558242336e-05
global_prob_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.9414137517057645	-0.0912884951170696	3	0	0.0030934432247624968
global_prob_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.04457789785878378	0.9392312754818803	12	12	0.0001493757145460961
global_prob_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.36612819605614977	0.530205408031847	0	2	-0.0007032728439518299
global_prob_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.32758045058549357	1.0325409511674888	2	1	-0.00017518722057156358
global_prob_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.8722193866529935	-0.18171212260212144	3	0	0.0054655470589273225
global_prob_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.09303988696508336	1.8925598457146755	12	12	0.0001770150488316219
global_prob_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.823698672693224	1.1157441822926444	0	2	-0.001651662578991131
global_prob_norm_depth_a0.25	cami2_toy_mouse_gut	3	1.4942636890199417	3.262030498027487	0	3	-0.0006849846540185242
global_prob_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-2.7960346726424063	-0.34299245607050466	3	0	0.009029199649388345
global_prob_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	0.9488975532996711	5.213586640484731	9	15	-0.00045248182514214436
global_prob_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.8273063263211933	2.872360505074866	0	2	-0.006164597231640423
global_raw_breadth_a0.005	cami2_toy_mouse_gut	3	-0.02785423279083214	-0.0038037500748480113	3	0	-1.2146093100480945e-05
global_raw_breadth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.08920131205561195	-0.006293010445361347	3	0	0.00027890910952910186
global_raw_breadth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.04070579410009537	0.0543550592750357	19	5	2.5473120509567997e-05
global_raw_breadth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.003592306356197561	0.018311078548748583	1	1	-6.337729655792046e-05
global_raw_breadth_a0.01	cami2_toy_mouse_gut	3	-0.05519156544989823	-0.007321470359965332	3	0	-2.4492475027152832e-05
global_raw_breadth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.17840262411118127	-0.01258602089066585	3	0	0.0005528018773912994
global_raw_breadth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.08122853882545789	0.1087101185500785	19	5	5.0059929604694596e-05
global_raw_breadth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.00718461271241555	0.0366221570975398	1	1	-0.00012793932831167698
global_raw_breadth_a0.02	cami2_toy_mouse_gut	3	-0.08736932706480734	-0.01153432467577531	3	0	-4.978276098514348e-05
global_raw_breadth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.35675871480173055	-0.025172041781274856	3	0	0.0010857628952128569
global_raw_breadth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.16072225083910685	0.21742023710016412	19	5	9.659127009728023e-05
global_raw_breadth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.014369225424814225	0.07324431419506539	1	1	-0.0002606300282751439
global_raw_breadth_a0.05	cami2_toy_mouse_gut	3	0.012893795779850947	0.2673836383217285	2	1	-0.00013037407741611773
global_raw_breadth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.8916224009905918	-0.06292356537683474	3	0	0.0025699844084714485
global_raw_breadth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.382819704782336	0.6083500862162232	19	5	0.00021534479452926802
global_raw_breadth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.051235036371819476	0.21373473110718066	1	1	-0.0006874562256128369
global_raw_breadth_a0.1	cami2_toy_mouse_gut	3	0.24088206994896547	0.8411555719688	2	1	-0.0002800357055342169
global_raw_breadth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.782950126609819	-0.12579923914346125	3	0	0.004686408992537065
global_raw_breadth_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.710159270903277	1.2899862968889089	19	5	0.0003457564586069976
global_raw_breadth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.1397758433233438	0.48280282844326905	1	1	-0.0014961167224866734
global_raw_breadth_a0.25	cami2_toy_mouse_gut	3	1.2810829368398409	2.7479817818593677	0	3	-0.0008368613360448807
global_raw_breadth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.6076682551783534	-0.31107848784738223	3	0	0.008776156700181984
global_raw_breadth_a0.25	hmp_airskin_gtdb_source_abundance	24	-1.1744250438036172	3.3348949289069623	17	7	0.0002667706810125838
global_raw_breadth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	0.8596625029544791	1.2900071204515058	0	2	-0.004677230616470629
global_raw_hit_breadth_a0.005	cami2_toy_mouse_gut	3	-0.007895664528545213	0.030952224311182164	2	1	-0.00020710619992122167
global_raw_hit_breadth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.23040936663413922	0.04468986272354414	2	1	0.0005271932772844545
global_raw_hit_breadth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.19744526712289637	0.17850879024456745	21	3	8.386468301277428e-05
global_raw_hit_breadth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	-0.11156815356418814	-0.10651476583326769	2	0	0.0003329558913978681
global_raw_hit_breadth_a0.01	cami2_toy_mouse_gut	3	0.15907924275119148	0.22155520695667796	0	3	-0.00042133722952667857
global_raw_hit_breadth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.4607585101508083	0.08937972544717354	2	1	0.0010220719353262557
global_raw_hit_breadth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.39229357738964477	0.3570175804891278	21	3	0.00015808449436356212
global_raw_hit_breadth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	-0.21316940529517936	-0.21302953166650695	2	0	0.0006561113530110241
global_raw_hit_breadth_a0.02	cami2_toy_mouse_gut	3	0.5277636704808426	0.7376621603731355	0	3	-0.000870362351670669
global_raw_hit_breadth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.9212878802216053	0.17875945089440393	2	1	0.0019188764371477947
global_raw_hit_breadth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.7718409306129623	0.714035160978252	21	3	0.0002786516305073779
global_raw_hit_breadth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	-0.3974246565569368	-0.37936544439645736	2	0	0.0012737839127963668
global_raw_hit_breadth_a0.05	cami2_toy_mouse_gut	3	1.8098182732843746	2.5824225643150402	0	3	-0.002368195074467431
global_raw_hit_breadth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-2.2259048457204713	0.48724335709158595	2	1	0.003932705324977137
global_raw_hit_breadth_a0.05	hmp_airskin_gtdb_source_abundance	24	-1.7229983095153714	1.7912069223424503	20	4	0.0004351219150524055
global_raw_hit_breadth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	-0.8799952937095119	-0.8042809649688802	2	0	0.002910809514911794
global_raw_hit_breadth_a0.1	cami2_toy_mouse_gut	3	4.584036732639127	6.131899757658429	0	3	-0.0052853427752173054
global_raw_hit_breadth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.2355246950666796	1.0813222320164328	2	1	0.00542524773631714
global_raw_hit_breadth_a0.1	hmp_airskin_gtdb_source_abundance	24	-2.460853694324758	3.956519522135574	19	5	0.00011458129997444592
global_raw_hit_breadth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	-1.4654456572910535	-1.0748054359106565	2	0	0.0049993093602113126
global_raw_hit_breadth_a0.25	cami2_toy_mouse_gut	3	14.483041583366886	17.81770729976632	0	3	-0.016006885925455776
global_raw_hit_breadth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	1.4714694071520096	3.3846796427908004	1	2	0.0013084048018637089
global_raw_hit_breadth_a0.25	hmp_airskin_gtdb_source_abundance	24	2.075823636957782	14.35648674845489	9	15	-0.003802265271891314
global_raw_hit_breadth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.3658820337582638	7.2889787148517	1	1	0.007699217007905268
global_raw_mean_breadth_a0.005	cami2_toy_mouse_gut	3	0.005214532012653983	0.0390157619985132	2	1	-0.0002228614292867729
global_raw_mean_breadth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.24454092026861454	0.04989990031479863	2	1	0.0006282686693692696
global_raw_mean_breadth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.1966221502415965	0.15795040909500102	21	3	6.0939686976767736e-05
global_raw_mean_breadth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	-0.10097790787018646	-0.0829488289464706	2	0	0.0001804200773573572
global_raw_mean_breadth_a0.01	cami2_toy_mouse_gut	3	0.18489619529863224	0.24331069493741797	0	3	-0.0004544592170171076
global_raw_mean_breadth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.4890209696513826	0.09979980062958305	2	1	0.001209808697902141
global_raw_mean_breadth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.39081329247795704	0.3159008181900447	21	3	0.00011040197809871384
global_raw_mean_breadth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	-0.19234505815897052	-0.16589765789296962	2	0	0.0003512934289565117
global_raw_mean_breadth_a0.02	cami2_toy_mouse_gut	3	0.5796001390527478	0.8020570830797418	0	3	-0.0009428782326871646
global_raw_mean_breadth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.9776924606953727	0.1995996012591803	2	1	0.00223937243496782
global_raw_mean_breadth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.7679995418820642	0.6318016363800751	21	3	0.00017632763204630345
global_raw_mean_breadth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	-0.34935354667884244	-0.308228531959287	2	0	0.0006651354753738348
global_raw_mean_breadth_a0.05	cami2_toy_mouse_gut	3	1.9467258102656235	2.6251029101158725	0	3	-0.002593175609912716
global_raw_mean_breadth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-2.4029583172463327	0.5374689709984182	2	1	0.004371720529099547
global_raw_mean_breadth_a0.05	hmp_airskin_gtdb_source_abundance	24	-1.6677487676687919	1.5795040909502234	20	4	0.00013398211234189975
global_raw_mean_breadth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	-0.759512704720188	-0.6875712805549057	2	0	0.0013961133056978325
global_raw_mean_breadth_a0.1	cami2_toy_mouse_gut	3	4.863300612974126	6.221913188215952	0	3	-0.005860374821195428
global_raw_mean_breadth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.2153384509311898	1.2267603687822657	2	1	0.00538405124615519
global_raw_mean_breadth_a0.1	hmp_airskin_gtdb_source_abundance	24	-2.2687309968233595	4.097189260140306	18	6	-0.000599825173817394
global_raw_mean_breadth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	-1.2183380441332625	-1.1168668933856214	2	0	0.001990573738396506
global_raw_mean_breadth_a0.25	cami2_toy_mouse_gut	3	15.134164766579625	18.048962073791124	0	3	-0.018073121382828645
global_raw_mean_breadth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	1.7229902928237142	4.246651497197803	1	2	-0.0021460377911601083
global_raw_mean_breadth_a0.25	hmp_airskin_gtdb_source_abundance	24	2.655205326530196	14.708290571205497	9	15	-0.005940482737712134
global_raw_mean_breadth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.9890792368668722	7.194681411592557	1	1	0.0003127154931580889
global_raw_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.009888238461745876	0.027306101348539613	2	1	-0.000199796282959371
global_raw_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.23205977336473418	0.049683588349978436	2	1	0.0005611305312920312
global_raw_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.20145968622999313	0.115612824537628	21	3	8.060778570357734e-05
global_raw_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	-0.11732831281438827	-0.11704697595543578	2	0	0.00036439786092840043
global_raw_norm_depth_a0.01	cami2_toy_mouse_gut	3	0.15494023425709744	0.22034711516324812	0	3	-0.00040721851712162877
global_raw_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.4640594178258131	0.09936717670009898	2	1	0.0010842516449974804
global_raw_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.4005271979059266	0.23122564907527732	21	3	0.00015211089394962887
global_raw_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	-0.22485831584092875	-0.21449733233521862	2	0	0.0007185725030340318
global_raw_norm_depth_a0.02	cami2_toy_mouse_gut	3	0.5194080891634112	0.7353458617709148	0	3	-0.000844093665412271
global_raw_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.9278555639581209	0.19873435340015533	2	1	0.0020215761292799264
global_raw_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.7868718854957563	0.46245129815056174	21	3	0.0002688693269868268
global_raw_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	-0.4194832294942028	-0.38327843086343805	2	0	0.001397038173605869
global_raw_norm_depth_a0.05	cami2_toy_mouse_gut	3	1.789576256031267	2.5779949554528816	0	3	-0.0023165841864064194
global_raw_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-2.2365513568664	0.5181741581175743	2	1	0.0040477416474679435
global_raw_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-1.7599500482443047	1.1561282453763653	20	4	0.0004269962012461159
global_raw_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	-0.935266799763129	-0.814313578557222	2	0	0.0032068899489110514
global_raw_norm_depth_a0.1	cami2_toy_mouse_gut	3	4.551758767776725	6.123469676317798	0	3	-0.005224455448827436
global_raw_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.142412003522878	1.1745580056411171	2	1	0.0053004562012705465
global_raw_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	-2.571314946965854	3.933237587516887	19	5	0.00015344855417656622
global_raw_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	-1.4572308314733533	-0.8573549872375992	2	0	0.005554200932919362
global_raw_norm_depth_a0.25	cami2_toy_mouse_gut	3	14.388089529070852	17.798607519179654	0	3	-0.016096878344105447
global_raw_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	1.8585002599909757	4.079923509956515	1	2	-0.0002471768465361161
global_raw_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	1.7117663732394701	14.297494594966318	10	14	-0.0032829928705157877
global_raw_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	1.3837617409249363	7.82729012177928	1	1	0.008854653693494086
global_raw_prob_a0.005	cami2_toy_mouse_gut	3	-0.00852316808811319	0.00013186161886835635	2	1	3.2996033751582963e-06
global_raw_prob_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.026655509567104236	-0.005849108529233149	3	0	0.00010426905979795305
global_raw_prob_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.022360551505567927	0.02211981163664234	22	2	1.5519166004946777e-05
global_raw_prob_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.0021956944851648785	0.0026275571475302684	0	2	-5.85210273096326e-06
global_raw_prob_a0.01	cami2_toy_mouse_gut	3	-0.01679654551698473	0.0002637232377287191	2	1	6.570961805230091e-06
global_raw_prob_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.05331101913424637	-0.011698217058523142	3	0	0.00020789360296180615
global_raw_prob_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.04469799866278142	0.044239623273281126	22	2	3.083649174032144e-05
global_raw_prob_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.004391388970291565	0.005255114295055208	0	2	-1.2004708314583556e-05
global_raw_prob_a0.02	cami2_toy_mouse_gut	3	-0.03334330037475978	0.0005274464754441155	2	1	1.3029078197520269e-05
global_raw_prob_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.10662203826843353	-0.023396434116918385	3	0	0.00041321643146112014
global_raw_prob_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.08934790307541489	0.08847924654659067	22	2	6.0867707738212116e-05
global_raw_prob_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.00878277794062221	0.010510228590145942	0	2	-2.5209597257214167e-05
global_raw_prob_a0.05	cami2_toy_mouse_gut	3	-0.07270024678605225	0.029866451491022517	2	1	3.17290362382335e-05
global_raw_prob_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.26655509567105656	-0.058491085292260436	3	0	0.001013905465980532
global_raw_prob_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.217370785448713	0.23039428519567906	21	3	0.00014617108836018078
global_raw_prob_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.03962885601771671	0.05282859335697765	0	2	-7.198867935492848e-05
global_raw_prob_a0.1	cami2_toy_mouse_gut	3	-0.10184251513230584	0.10809518315179378	2	1	6.066366983433399e-05
global_raw_prob_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-0.5287007309887505	-0.1169821705844214	3	0	0.0019649848451913274
global_raw_prob_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.4146352675558766	0.4758299863213189	21	3	0.0002726199593085371
global_raw_prob_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.11051222760905866	0.1609905529428488	0	2	-0.00017361454309683388
global_raw_prob_a0.25	cami2_toy_mouse_gut	3	0.030186866297734778	0.48273127309678276	2	1	0.00013103097123138655
global_raw_prob_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-1.287389879251549	-0.29240256719103286	3	0	0.004458829763320275
global_raw_prob_a0.25	hmp_airskin_gtdb_source_abundance	24	-0.9359526717824562	1.5055321931214696	21	3	0.0005385349468403957
global_raw_prob_a0.25	hmp_gastrooral_gtdb_source_abundance	2	0.3616953918384036	0.4854764317005049	0	2	-0.0006516953733544106
global_raw_realaf_a0.005	cami2_toy_mouse_gut	3	-0.020019446308844262	0.01579800103087159	2	1	-1.552782321416017e-05
global_raw_realaf_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.07966030370133836	-0.013226686053741332	3	0	0.0002083498331276005
global_raw_realaf_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.041861285011128034	0.014281336155526958	21	3	3.177026192135538e-05
global_raw_realaf_a0.005	hmp_gastrooral_gtdb_source_abundance	2	-0.002256545708756441	0.0011460068680833047	1	1	-2.5600442231044074e-05
