rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
two_feature_and	probability_min	>=	0.0	max_species_per_genus	>=	6.0	32	27	-0.7736252560575044	0.2615437606112749	23	4	-0.46489659314446924	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	2.08587515	blend_perturb_base_frac	>=	0.013846792593400018	32	20	-0.7736140445225916	0.0	20	0	-0.49486141186954025	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	2.08587515	blend_perturb_base_frac	>=	0.009562064967434643	32	20	-0.7736140445225916	0.0	20	0	-0.49486141186954025	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	adjusted_base_rows	>=	15.0	32	23	-0.7735910956079288	0.0392577798145055	21	2	-0.4948537622313193	-0.16267829467420525	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_depth_median	<=	1.0558000000000005	32	25	-0.7734822550812301	0.2615437606112749	22	3	-0.4348519808596224	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	called_rows	>=	24.2	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	eligible_base_rows	>=	22.4	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	n_calls	>=	24.2	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	n_base_calls	>=	22.4	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	multi_species_genus_count	>=	3.1	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	multi_species_genus_count	>=	4.0	32	26	-0.7733903524398555	0.2615437606112749	23	3	-0.46341939865132176	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	1.0558000000000005	adjusted_base_rows	>=	13.1	32	27	-0.7731495798164763	0.2615437606112749	23	4	-0.4633391411101953	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	s_depth_median	<=	2.08587515	32	20	-0.7731064214694241	0.019184822225343	19	1	-0.4646952588923957	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	s_depth_median	<=	2.08587515	32	20	-0.7731064214694241	0.019184822225343	19	1	-0.4646952588923957	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	s_depth_median	<=	2.08587515	32	20	-0.7731064214694241	0.019184822225343	19	1	-0.4646952588923957	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	s_breadth_median	<=	0.7391689	32	26	-0.7730568714612167	0.2615437606112749	22	4	-0.46330823832510876	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	s_breadth_median	<=	0.7391689	32	26	-0.7730568714612167	0.2615437606112749	22	4	-0.46330823832510876	-0.15628335393242426	4	0
single	adjusted_base_rows	>=	13.1				32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	max_species_per_genus	>=	5.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	candidate_added_rows	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	metadata_candidate_raw_mass_before	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	n_candidate_calls	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	candidate_raw_mass	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	candidate_raw_frac	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	u_zip_median	<=	1.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	probability_min	>=	0.0	adjusted_base_rows	>=	13.1	32	28	-0.7730396650141813	0.2615437606112749	23	5	-0.46330250284276364	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	s_depth_median	<=	2.08587515	32	21	-0.7730145188280496	0.019184822225343	20	1	-0.49326267668409496	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	probability_min	<=	0.517038781871124	32	21	-0.7730145188280496	0.019184822225343	20	1	-0.49326267668409496	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	blend_perturb_base_frac	>=	0.0069480424574381704	32	21	-0.7730145188280496	0.019184822225343	20	1	-0.49326267668409496	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	top1_abundance	<=	0.5449778717218927	32	21	-0.7730145188280496	0.019184822225343	20	1	-0.49326267668409496	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	probability_min	<=	0.517038781871124	32	27	-0.7729469566589215	0.2615437606112749	22	5	-0.4632716000576771	-0.15628335393242426	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	called_rows	>=	28.0	32	22	-0.772912449635255	0.0392577798145055	21	1	-0.4946275469070947	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	eligible_base_rows	>=	26.8	32	22	-0.772912449635255	0.0392577798145055	21	1	-0.4946275469070947	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	n_calls	>=	28.0	32	22	-0.772912449635255	0.0392577798145055	21	1	-0.4946275469070947	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	n_base_calls	>=	26.8	32	22	-0.772912449635255	0.0392577798145055	21	1	-0.4946275469070947	-0.16267829467420525	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	blend_perturb_base_frac	>=	0.013846792593400018	32	20	-0.7729116439213699	0.0392577798145055	19	1	-0.4660292263303088	-0.16267829467420525	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	blend_perturb_base_frac	>=	0.013846792593400018	32	20	-0.7729116439213699	0.0392577798145055	19	1	-0.4660292263303088	-0.16267829467420525	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	blend_perturb_base_frac	>=	0.013846792593400018	32	20	-0.7729116439213699	0.0392577798145055	19	1	-0.4660292263303088	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	top1_abundance	<=	0.5449778717218927	32	25	-0.7728651417079889	0.2615437606112749	22	3	-0.4632443284073662	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	blend_perturb_base_frac	>=	0.009562064967434643	32	21	-0.7728017291190747	0.0392577798145055	19	2	-0.46599258806287713	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	probability_mean	<=	0.8478367147070053	32	21	-0.7723872389033883	0.0392577798145055	20	1	-0.49445247666313913	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	top1_abundance	<=	0.5449778717218927	32	21	-0.7723872389033883	0.0392577798145055	20	1	-0.49445247666313913	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	blend_perturb_base_frac	>=	0.009562064967434643	32	22	-0.7722773241010932	0.0392577798145055	20	2	-0.49441583839570746	-0.16267829467420525	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	abundance_entropy	>=	1.9352491871832622	32	24	-0.7719595799861685	0.2204793383230292	20	4	-0.46431297839797714	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	abundance_entropy	>=	1.9352491871832622	32	24	-0.7719595799861685	0.2204793383230292	20	4	-0.46431297839797714	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	u_zip_median	>=	0.7228884	32	21	-0.7718842323350884	0.2204793383230292	20	1	-0.4394038194007307	-0.04252772827046766	4	0
two_feature_and	s_xny_median	<=	922.05	abundance_entropy	>=	1.9352491871832622	32	25	-0.7715704471441103	0.2615437606112749	21	4	-0.46281276355274	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	abundance_entropy	>=	1.9352491871832622	32	25	-0.7715704471441103	0.2615437606112749	21	4	-0.46281276355274	-0.15628335393242426	4	0
two_feature_and	xny_max_median	<=	922.05	abundance_entropy	>=	1.9352491871832622	32	25	-0.7715704471441103	0.2615437606112749	21	4	-0.46281276355274	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	max_species_per_genus	>=	6.0	32	24	-0.7712267718356339	0.2615437606112749	22	2	-0.4640970984038458	-0.16267829467420525	4	0
two_feature_and	s_xny_median	<=	922.05	u_zip_median	>=	0.9938931999999999	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	s_xny_median	<=	922.05	u_zip_median	>=	1.0	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	s_xny_mean	<=	848.9395833333334	u_zip_median	>=	0.9938931999999999	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	s_xny_mean	<=	848.9395833333334	u_zip_median	>=	1.0	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	xny_max_median	<=	922.05	u_zip_median	>=	0.9938931999999999	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	xny_max_median	<=	922.05	u_zip_median	>=	1.0	32	23	-0.7711737503570935	0.2615437606112749	20	3	-0.3998954956121924	0.0	3	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	u_xny_median	<=	650.0500000000001	32	26	-0.7711414606640922	0.9934199183847312	23	3	-0.49403721725004046	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	u_breadth_median	<=	0.65005	32	26	-0.7711414606640922	0.9934199183847312	23	3	-0.49403721725004046	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	u_depth_median	<=	1.0558000000000005	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	adjusted_base_rows	>=	13.1	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	s_xny_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	xny_max_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	650.0500000000001	s_xny_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	650.0500000000001	xny_max_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.65005	s_xny_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.65005	xny_max_median	<=	845.3	32	24	-0.7709899780860231	0.2204793383230292	22	2	-0.49258782977008614	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	abundance_entropy	>=	1.9352491871832622	32	24	-0.7706763167896609	0.2615437606112749	20	4	-0.433916668095766	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	u_zip_median	>=	0.7228884	32	21	-0.7706009691385807	0.2615437606112749	20	1	-0.4090075090985196	-0.04252772827046766	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	u_zip_median	>=	0.7228884	32	21	-0.7706009691385807	0.2615437606112749	20	1	-0.4090075090985196	-0.04252772827046766	4	0
two_feature_and	s_depth_median	<=	2.08587515	top3_abundance	<=	0.749518292500377	32	20	-0.770411203694035	0.019184822225343	19	1	-0.4923949049727568	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	abundance_entropy	>=	1.9352491871832622	32	20	-0.770411203694035	0.019184822225343	19	1	-0.4923949049727568	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	top3_abundance	<=	0.749518292500377	32	26	-0.770343641524907	0.2615437606112749	21	5	-0.46240382834633886	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	abundance_entropy	>=	1.9352491871832622	32	26	-0.770343641524907	0.2615437606112749	21	5	-0.46240382834633886	-0.15628335393242426	4	0
single	s_breadth_median	<=	0.6103651				32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	max_species_per_genus	>=	5.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_depth_median	<=	5.294014250000002	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	probability_mean	<=	0.8826788705173912	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_xny_median	<=	922.05	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_xny_mean	<=	848.9395833333334	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	xny_max_median	<=	922.05	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_xny_mean	<=	783.8035164835164	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_depth_median	<=	3.0571624000000006	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	probability_min	<=	0.517038781871124	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	candidate_added_rows	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	metadata_candidate_raw_mass_before	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	n_candidate_calls	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	candidate_call_frac	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	candidate_raw_mass	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	candidate_raw_frac	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	u_zip_median	<=	1.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	probability_min	>=	0.0	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	u_xny_median	<=	650.0500000000001	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	u_breadth_median	<=	0.65005	s_breadth_median	<=	0.6103651	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_breadth_median	<=	0.6103651	blend_perturb_base_frac	>=	0.0069480424574381704	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_breadth_median	<=	0.6103651	s_breadth_median	<=	0.7391689	32	22	-0.7701615685620752	0.019184822225343	21	1	-0.4219654819419503	0.0	3	0
two_feature_and	s_xny_median	<=	922.05	base_mass_multi_genus_frac	>=	0.6211112684378163	32	23	-0.7699782966770786	0.2615437606112749	20	3	-0.3633377834047521	0.13077188030563744	3	1
two_feature_and	s_xny_mean	<=	848.9395833333334	base_mass_multi_genus_frac	>=	0.6211112684378163	32	23	-0.7699782966770786	0.2615437606112749	20	3	-0.3633377834047521	0.13077188030563744	3	1
two_feature_and	xny_max_median	<=	922.05	base_mass_multi_genus_frac	>=	0.6211112684378163	32	23	-0.7699782966770786	0.2615437606112749	20	3	-0.3633377834047521	0.13077188030563744	3	1
two_feature_and	s_depth_median	<=	5.294014250000002	s_xny_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	5.294014250000002	xny_max_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	s_xny_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	xny_max_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	u_depth_median	<=	0.7984000000000001	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	u_depth_median	<=	1.0558000000000005	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	adjusted_base_rows	>=	13.1	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	adjusted_base_rows	>=	15.0	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	s_xny_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	xny_max_median	<=	845.3	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	u_depth_median	<=	0.7984000000000001	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	u_depth_median	<=	1.0558000000000005	32	24	-0.7697067148895154	0.2615437606112749	22	2	-0.462191519467875	-0.15628335393242426	4	0
