panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
cami3_toy_human_gut_gtdb_source_readmap	1	base_uniform_a0.02	0.8585365853658536	67.12369646609325	0.7221818160979527	86.52273502066251	44.01446906591692	13.47726497933749	9.631962420838816	-0.0699086461211067	0.0005229079130328884
cami3_toy_human_gut_gtdb_source_readmap	1	base_uniform_a0.05	0.8585365853658536	67.58323320657732	0.7229850495194224	86.52273502066251	44.384807411820766	13.47726497933749	9.721160815419076	0.389628094362962	0.0013261413345025952
cami3_toy_human_gut_gtdb_source_readmap	1	base_global_xny_a0.02	0.8585365853658536	67.14069836799989	0.722486270890381	86.52273502066251	44.12073848344396	13.47726497933749	9.542694905218415	-0.05290674421446795	0.0008273627054611321
cami3_toy_human_gut_gtdb_source_readmap	1	base_global_xny_a0.05	0.8585365853658536	67.06134490215996	0.7236482362768842	86.52273502066251	44.086087896454345	13.47726497933749	9.497992026368074	-0.13226021005439748	0.001989328091964393
cami3_toy_human_gut_gtdb_source_readmap	1	base_global_xny_a0.10	0.8585365853658536	66.92913258371574	0.7253822659537271	86.52273502066251	44.02838037609407	13.47726497933749	9.423487228284184	-0.26447252849861513	0.0037233577688072783
cami3_toy_human_gut_gtdb_source_readmap	1	base_global_probability_a0.02	0.8585365853658536	67.17020867809744	0.722112064061573	86.52273502066251	44.16083617741812	13.47726497933749	9.532107521341809	-0.023396434116918385	0.00045315587665317736
cami3_toy_human_gut_gtdb_source_readmap	1	base_global_probability_a0.05	0.8585365853658536	67.1351140269221	0.7227734049851887	86.52273502066251	44.18632548090804	13.47726497933749	9.47152356667657	-0.058491085292260436	0.0011144968002688715
cami3_toy_human_gut_gtdb_source_readmap	1	base_genus_xny_a0.02	0.8585365853658536	67.18014375102011	0.7217529429491616	86.52273502066251	44.12765148680937	13.47726497933749	9.575227284873272	-0.013461361194245569	9.403476424174606e-05
cami3_toy_human_gut_gtdb_source_readmap	1	base_genus_xny_a0.05	0.8585365853658536	67.1599517092289	0.7218809767254895	86.52273502066251	44.10336375438619	13.47726497933749	9.57932297550523	-0.0336534029854505	0.00022206854056960879
cami3_toy_human_gut_gtdb_source_readmap	1	base_genus_xny_a0.10	0.8585365853658536	67.12631515539621	0.7220596604879527	86.52273502066251	44.062901049500184	13.47726497933749	9.586149126558482	-0.06728995681814354	0.0004007523030328253
cami3_toy_human_gut_gtdb_source_readmap	2	current_selected_abundance	0.772093023255814	43.81898504973346	0.9544933525370349	99.51471370763684	32.722027171453945	0.4852862923631529	10.611671585916357	0.0	0.0
cami3_toy_human_gut_gtdb_source_readmap	2	base_power_p0.90	0.772093023255814	52.47337352352115	0.948982888367195	99.51471370763684	40.08560848192541	0.4852862923631529	11.902478749232555	8.654388473787684	-0.005510464169839913
cami3_toy_human_gut_gtdb_source_readmap	2	base_power_p0.95	0.772093023255814	48.08681551882652	0.9526293490096713	99.51471370763684	36.353193557692855	0.4852862923631529	11.248335668770512	4.267830469093056	-0.0018640035273636002
cami3_toy_human_gut_gtdb_source_readmap	2	base_power_p1.05	0.772093023255814	39.900570774034435	0.95479445014056	99.51471370763684	29.422327545503187	0.4852862923631529	9.992956936168108	-3.9184142756990283	0.0003010976035250357
cami3_toy_human_gut_gtdb_source_readmap	2	base_power_p1.10	0.772093023255814	39.67548698365042	0.9537447441649386	99.51471370763684	29.797349184888756	0.4852862923631529	9.392851506398545	-4.1434980660830405	-0.0007486083720963377
cami3_toy_human_gut_gtdb_source_readmap	2	base_uniform_a0.02	0.772093023255814	45.74241264713642	0.9545904948728559	99.51471370763684	34.29612835067509	0.4852862923631529	10.960998004098181	1.9234275974029558	9.714233582092113e-05
cami3_toy_human_gut_gtdb_source_readmap	2	base_uniform_a0.05	0.772093023255814	48.66383083508304	0.954730727305346	99.51471370763684	36.693556911348935	0.4852862923631529	11.484987631370933	4.844845785349577	0.00023737476831109383
cami3_toy_human_gut_gtdb_source_readmap	2	base_global_xny_a0.02	0.772093023255814	43.53202406542658	0.9546687835971933	99.51471370763684	32.47804889277252	0.4852862923631529	10.5686888802909	-0.2869609843068801	0.00017543106015838195
cami3_toy_human_gut_gtdb_source_readmap	2	base_global_xny_a0.05	0.772093023255814	43.101630110956656	0.9549174006575719	99.51471370763684	32.1121289967408	0.4852862923631529	10.504214821852713	-0.7173549387768077	0.0004240481205369795
