method	rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	selected_by_rule	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels	selected_cached_mean_delta_L1_pp	selected_cached_improved_samples	selected_cached_worsened_samples	external_mean_delta_L1_pp	external_improved_samples	external_worsened_samples	cached_gain_preserved_frac	strict_combined_sample_safe
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.23959999999999998	base_raw_mass	>=	449.3558366293164	38	18	-0.17919176009303547	0.0	18	0	-0.04972099042019962	0.0	3	0	-0.21279021511047963	18	0	0.0	0	0	0.6673347356948199	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	raw_mass_sum	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	base_raw_mass	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	raw_mass_sum	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	base_raw_mass	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.5563099	raw_mass_sum	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.5563099	base_raw_mass	>=	449.3558366293164	38	21	-0.17917218899695297	0.0	21	0	-0.049715825825400066	0.0	3	0	-0.21276697443388165	21	0	0.0	0	0	0.6672618502439225	False
guarded_feature_allocator_a002_refined_guard	single	top1_abundance	>=	0.26587533173266636				38	23	-0.17914637110087997	6.098692977363207e-05	21	1	-0.07517314274995662	2.032897659121069e-05	4	1	-0.21207195604358817	19	0	-0.0035432514064363727	2	1	0.6650821921541521	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.201	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	197.2	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.19720000000000001	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.25335	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	239.6	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.23959999999999998	base_raw_mass	>=	541.5317538638295	38	17	-0.1788654977432127	0.0	17	0	-0.048687826312427455	0.0	2	0	-0.21240277857006507	17	0	0.0	0	0	0.6661196898753406	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	239.6	base_mass_multi_genus_frac	>=	0.8233634393428659	38	14	-0.1788581453158543	0.0	14	0	-0.04719867723612822	0.0	1	0	-0.212394047562577	14	0	0.0	0	0	0.6660923084256279	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.23959999999999998	base_mass_multi_genus_frac	>=	0.8233634393428659	38	14	-0.1788581453158543	0.0	14	0	-0.04719867723612822	0.0	1	0	-0.212394047562577	14	0	0.0	0	0	0.6660923084256279	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.28400000000000003	base_mass_multi_genus_frac	>=	0.8233634393428659	38	14	-0.1788581453158543	0.0	14	0	-0.04719867723612822	0.0	1	0	-0.212394047562577	14	0	0.0	0	0	0.6660923084256279	False
guarded_feature_allocator_a002_refined_guard	single	raw_mass_sum	>=	661.6261974173597				38	19	-0.17848730681287012	0.0	17	0	-0.04858802592803149	0.0	2	0	-0.21195367684028327	17	0	0.0	0	0	0.6647112548869724	False
guarded_feature_allocator_a002_refined_guard	single	base_raw_mass	>=	659.3626521973572				38	19	-0.17848730681287012	0.0	17	0	-0.04858802592803149	0.0	2	0	-0.21195367684028327	17	0	0.0	0	0	0.6647112548869724	False
guarded_feature_allocator_a002_refined_guard	single	probability_min	<=	0.3720512567625236				38	26	-0.1784376534781424	0.0002489100198779237	23	1	-0.10645372845706162	-4.096308736123433e-05	6	0	-0.21111763399073494	19	0	-0.0041444240776487935	4	1	0.6620893277756003	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	u_depth_median	>=	0.28400000000000003	38	21	-0.17842694479572097	0.0	21	0	-0.06799203571459177	0.0	4	0	-0.21177502320006186	20	0	-0.0005705266392361982	1	0	0.6641509763999368	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	u_depth_median	>=	0.28400000000000003	38	21	-0.17842694479572097	0.0	21	0	-0.06799203571459177	0.0	4	0	-0.21177502320006186	20	0	-0.0005705266392361982	1	0	0.6641509763999368	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.5563099	u_depth_median	>=	0.28400000000000003	38	21	-0.17842694479572097	0.0	21	0	-0.06799203571459177	0.0	4	0	-0.21177502320006186	20	0	-0.0005705266392361982	1	0	0.6641509763999368	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	470.0820473644003	u_depth_median	>=	0.28400000000000003	38	21	-0.17842694479572097	0.0	21	0	-0.06799203571459177	0.0	4	0	-0.21177502320006186	20	0	-0.0005705266392361982	1	0	0.6641509763999368	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	470.0820473644003	u_depth_median	>=	0.28400000000000003	38	21	-0.17842694479572097	0.0	21	0	-0.06799203571459177	0.0	4	0	-0.21177502320006186	20	0	-0.0005705266392361982	1	0	0.6641509763999368	False
guarded_feature_allocator_a002_refined_guard	single	s_zip_median	<=	0.7491690999999999				38	26	-0.1777543139247603	0.0002489100198779237	22	2	-0.08552969419766694	0.0	5	0	-0.21030807411264912	18	0	-0.004134259589353188	4	2	0.6595504543269737	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.25335	base_genus_count	<=	46.0	38	22	-0.17760077454376325	0.0	22	0	-0.06830492488240733	0.0	4	0	-0.21045264910738065	20	0	-0.0023907768711370534	2	0	0.6600038582386486	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	237.28166942796472	s_zip_median	>=	0.64105375	38	22	-0.17759536664840977	0.0	22	0	-0.07521761043386825	0.0	3	0	-0.2108944978949866	22	0	0.0	0	0	0.6613895471611444	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	237.28166942796472	s_zip_median	>=	0.64105375	38	22	-0.17759536664840977	0.0	22	0	-0.07521761043386825	0.0	3	0	-0.2108944978949866	22	0	0.0	0	0	0.6613895471611444	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	base_raw_mass	>=	541.5317538638295	38	19	-0.17748796673219908	0.0	19	0	-0.04832431118452108	0.0	2	0	-0.2107669604944864	19	0	0.0	0	0	0.660989575116331	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	base_raw_mass	>=	541.5317538638295	38	19	-0.17748796673219908	0.0	19	0	-0.04832431118452108	0.0	2	0	-0.2107669604944864	19	0	0.0	0	0	0.660989575116331	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.5563099	base_raw_mass	>=	541.5317538638295	38	19	-0.17748796673219908	0.0	19	0	-0.04832431118452108	0.0	2	0	-0.2107669604944864	19	0	0.0	0	0	0.660989575116331	False
guarded_feature_allocator_a002_refined_guard	single	abundance_entropy	>=	2.3884277519611743				38	23	-0.17747681707697407	0.0002489100198779237	19	2	-0.10499439319192634	0.0	5	0	-0.21075178583102203	18	0	-1.031705538501182e-05	1	2	0.660941985615907	False
guarded_feature_allocator_a002_refined_guard	single	u_depth_median	<=	0.4072				38	23	-0.17719380295663512	0.0002489100198779237	19	2	-0.08521537797796779	0.0	5	0	-0.20974944108285726	16	0	-0.00356373295011699	3	2	0.6577985165083432	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.201	s_zip_median	>=	0.64105375	38	23	-0.17617633212366574	0.0	23	0	-0.09316768451634018	0.0	4	0	-0.20919777566929176	22	0	-6.196654699360445e-05	1	0	0.6560684299403938	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	239.6	base_genus_count	<=	46.0	38	20	-0.1759554066974794	0.0	20	0	-0.06733982427200023	0.0	4	0	-0.20884007170839997	19	0	-0.0005705266392361982	1	0	0.6549466289305365	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.23959999999999998	base_genus_count	<=	46.0	38	20	-0.1759554066974794	0.0	20	0	-0.06733982427200023	0.0	4	0	-0.20884007170839997	19	0	-0.0005705266392361982	1	0	0.6549466289305365	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	raw_mass_sum	>=	449.3558366293164	38	20	-0.1757204228427364	0.0	20	0	-0.06116685835596639	0.0	3	0	-0.20866800212574949	20	0	0.0	0	0	0.6544069988098584	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	base_raw_mass	>=	449.3558366293164	38	20	-0.1757204228427364	0.0	20	0	-0.06116685835596639	0.0	3	0	-0.20866800212574949	20	0	0.0	0	0	0.6544069988098584	False
guarded_feature_allocator_a002_refined_guard	single	base_mass_multi_genus_frac	<=	0.9209343894249044				38	30	-0.17425577670861675	0.0002489100198779237	26	2	-0.10534721300046168	-2.063411077002364e-05	6	0	-0.20615356116847866	22	0	-0.004134259589353188	4	2	0.6465214210319077	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	237.28166942796472	base_genus_count	<=	46.0	38	21	-0.17387942662526562	0.0	21	0	-0.04885003096162032	0.0	4	0	-0.20614052219902151	20	0	-0.0018202502319008551	1	0	0.6464805293150028	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	237.28166942796472	base_genus_count	<=	46.0	38	21	-0.17387942662526562	0.0	21	0	-0.04885003096162032	0.0	4	0	-0.20614052219902151	20	0	-0.0018202502319008551	1	0	0.6464805293150028	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	s_xny_mean	>=	470.0820473644003	38	21	-0.17208050805669123	0.0	21	0	-0.06615087797201502	0.0	3	0	-0.20434560331732082	21	0	0.0	0	0	0.6408514560190739	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	xny_max_mean	>=	470.0820473644003	38	21	-0.17208050805669123	0.0	21	0	-0.06615087797201502	0.0	3	0	-0.20434560331732082	21	0	0.0	0	0	0.6408514560190739	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	470.0820473644003	s_zip_median	>=	0.64105375	38	21	-0.17208050805669123	0.0	21	0	-0.06615087797201502	0.0	3	0	-0.20434560331732082	21	0	0.0	0	0	0.6408514560190739	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	470.0820473644003	s_zip_median	>=	0.64105375	38	21	-0.17208050805669123	0.0	21	0	-0.06615087797201502	0.0	3	0	-0.20434560331732082	21	0	0.0	0	0	0.6408514560190739	False
guarded_feature_allocator_a002_refined_guard	single	reported_ani_median	<=	0.9883576				38	23	-0.17187142846195191	0.0002489100198779237	19	2	-0.08397726608942584	0.0	5	0	-0.20332214762556416	15	0	-0.004134259589353188	4	2	0.6376417805497427	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	base_genus_count	<=	46.0	38	21	-0.17146550895717166	0.0	21	0	-0.06598858654297514	0.0	3	0	-0.20361529188664135	21	0	0.0	0	0	0.6385611148710358	False
guarded_feature_allocator_a002_refined_guard	single	s_zip_median	>=	0.6544981999999999				38	23	-0.17031773252720325	0.0	23	0	-0.09162166517838478	0.0	4	0	-0.20224068864849254	22	0	-6.196654699360445e-05	1	0	0.6342502000663348	False
guarded_feature_allocator_a002_refined_guard	single	s_xny_mean	<=	577.6033848417954				38	23	-0.17023756727938374	0.0002489100198779237	19	2	-0.08486691352666166	0.0	5	0	-0.20148891121612125	16	0	-0.00356373295011699	3	2	0.6318925390532457	False
guarded_feature_allocator_a002_refined_guard	single	xny_max_mean	<=	577.6033848417954				38	23	-0.17023756727938374	0.0002489100198779237	19	2	-0.08486691352666166	0.0	5	0	-0.20148891121612125	16	0	-0.00356373295011699	3	2	0.6318925390532457	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	133.4	raw_mass_sum	>=	557.9426384637015	38	18	-0.17022452829177445	0.0	18	0	-0.047354637583755736	0.0	3	0	-0.20214162734648217	18	0	0.0	0	0	0.6339395323612416	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.13340000000000002	raw_mass_sum	>=	557.9426384637015	38	18	-0.17022452829177445	0.0	18	0	-0.047354637583755736	0.0	3	0	-0.20214162734648217	18	0	0.0	0	0	0.6339395323612416	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.24684294999999998	raw_mass_sum	>=	557.9426384637015	38	18	-0.17022452829177445	0.0	18	0	-0.047354637583755736	0.0	3	0	-0.20214162734648217	18	0	0.0	0	0	0.6339395323612416	False
guarded_feature_allocator_a002_refined_guard	single	s_xny_mean	>=	490.3905072463768				38	23	-0.17005675185243116	0.0	23	0	-0.06628874145066047	0.0	4	0	-0.20151045051812438	21	0	-0.002303692302067321	2	0	0.6319600887965544	False
guarded_feature_allocator_a002_refined_guard	single	xny_max_mean	>=	490.3905072463768				38	23	-0.17005675185243116	0.0	23	0	-0.06628874145066047	0.0	4	0	-0.20151045051812438	21	0	-0.002303692302067321	2	0	0.6319600887965544	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	s_breadth_median	>=	0.2903986	38	19	-0.16955089074775243	0.0	19	0	-0.06548334007104506	0.0	3	0	-0.201341682762956	19	0	0.0	0	0	0.6314308135889015	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	u_depth_median	>=	0.28400000000000003	38	19	-0.16955089074775243	0.0	19	0	-0.06548334007104506	0.0	3	0	-0.201341682762956	19	0	0.0	0	0	0.6314308135889015	False
guarded_feature_allocator_a002_refined_guard	single	u_xny_median	<=	352.3				38	23	-0.16952254488878393	0.0002489100198779237	19	2	-0.08335742181317317	0.0	5	0	-0.2005328483824272	15	0	-0.004134259589353188	4	2	0.6288942153845581	False
guarded_feature_allocator_a002_refined_guard	single	u_breadth_median	<=	0.35229999999999995				38	23	-0.16952254488878393	0.0002489100198779237	19	2	-0.08335742181317317	0.0	5	0	-0.2005328483824272	15	0	-0.004134259589353188	4	2	0.6288942153845581	False
guarded_feature_allocator_a002_refined_guard	single	top3_abundance	<=	0.6333561539772095				38	26	-0.16938729264544966	0.0002489100198779237	22	2	-0.10336516422971093	-2.063411077002364e-05	6	0	-0.20082050700680595	20	0	-0.0017434827182161345	2	2	0.6297963461144438	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	470.0820473644003	base_mass_multi_genus_frac	>=	0.8233634393428659	38	17	-0.16927205456349828	0.0	17	0	-0.04517452105036002	0.0	2	0	-0.2006855962323734	16	0	-0.0017331656628311227	1	0	0.6293732503158349	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	470.0820473644003	base_mass_multi_genus_frac	>=	0.8233634393428659	38	17	-0.16927205456349828	0.0	17	0	-0.04517452105036002	0.0	2	0	-0.2006855962323734	16	0	-0.0017331656628311227	1	0	0.6293732503158349	False
guarded_feature_allocator_a002_refined_guard	single	probability_min	>=	0.23720068440204567				38	23	-0.16892080375230592	0.0002489100198779237	21	2	-0.060658929415571446	0.0	4	0	-0.19992525452771637	18	0	-0.00356373295011699	3	2	0.6269887307539198	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	197.2	s_zip_median	>=	0.64105375	38	21	-0.1688279748696206	0.0	21	0	-0.07765448586891154	0.0	3	0	-0.20048322015767445	21	0	0.0	0	0	0.6287385755294493	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.19720000000000001	s_zip_median	>=	0.64105375	38	21	-0.1688279748696206	0.0	21	0	-0.07765448586891154	0.0	3	0	-0.20048322015767445	21	0	0.0	0	0	0.6287385755294493	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	base_raw_mass	>=	541.5317538638295	38	18	-0.16870199583779413	0.0	18	0	-0.04600579108738644	0.0	2	0	-0.20033362005738053	18	0	0.0	0	0	0.6282694123052958	False
guarded_feature_allocator_a002_refined_guard	single	base_mass_multi_genus_frac	>=	0.8497086477934827				38	15	-0.1676930083626869	0.0	15	0	-0.0442523216512646	0.0	1	0	-0.1991354474306907	15	0	0.0	0	0	0.6245118043122135	False
guarded_feature_allocator_a002_refined_guard	single	u_xny_median	>=	287.25				38	19	-0.1675130908421743	0.0	19	0	-0.06494558731818416	0.0	3	0	-0.19892179537508198	19	0	0.0	0	0	0.6238417667449961	False
guarded_feature_allocator_a002_refined_guard	single	s_breadth_median	>=	0.345834				38	19	-0.1675130908421743	0.0	19	0	-0.06494558731818416	0.0	3	0	-0.19892179537508198	19	0	0.0	0	0	0.6238417667449961	False
guarded_feature_allocator_a002_refined_guard	single	u_breadth_median	>=	0.28724999999999995				38	19	-0.1675130908421743	0.0	19	0	-0.06494558731818416	0.0	3	0	-0.19892179537508198	19	0	0.0	0	0	0.6238417667449961	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.24684294999999998	s_zip_median	>=	0.64105375	38	21	-0.16691590412570248	0.0	21	0	-0.06478799637911521	0.0	3	0	-0.1982126361492717	21	0	0.0	0	0	0.6216177613588653	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	449.3558366293164	s_breadth_median	>=	0.2903986	38	18	-0.16680239429550417	0.0	18	0	-0.046451574445851074	0.0	3	0	-0.1980778432259112	18	0	0.0	0	0	0.6211950351548544	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	449.3558366293164	s_breadth_median	>=	0.2903986	38	18	-0.16680239429550417	0.0	18	0	-0.046451574445851074	0.0	3	0	-0.1980778432259112	18	0	0.0	0	0	0.6211950351548544	False
guarded_feature_allocator_a002_refined_guard	single	s_depth_median	<=	1.1881831				38	23	-0.1664938377086087	0.0002489100198779237	19	2	-0.1021854528402245	-2.063411077002364e-05	6	0	-0.1970432323508259	16	0	-0.00356373295011699	3	2	0.6179503757398829	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	470.0820473644003	base_genus_count	<=	46.0	38	23	-0.16636931594512336	0.0	23	0	-0.06531566808623203	0.0	4	0	-0.19713162037819637	21	0	-0.002303692302067321	2	0	0.6182275708207433	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	470.0820473644003	base_genus_count	<=	46.0	38	23	-0.16636931594512336	0.0	23	0	-0.06531566808623203	0.0	4	0	-0.19713162037819637	21	0	-0.002303692302067321	2	0	0.6182275708207433	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	base_genus_count	<=	46.0	38	22	-0.16625122215330404	0.0	22	0	-0.06477899779506507	0.0	4	0	-0.19731635256219177	21	0	-0.0005705266392361982	1	0	0.6188069123243782	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	base_genus_count	<=	46.0	38	22	-0.16625122215330404	0.0	22	0	-0.06477899779506507	0.0	4	0	-0.19731635256219177	21	0	-0.0005705266392361982	1	0	0.6188069123243782	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.5563099	base_genus_count	<=	46.0	38	22	-0.16625122215330404	0.0	22	0	-0.06477899779506507	0.0	4	0	-0.19731635256219177	21	0	-0.0005705266392361982	1	0	0.6188069123243782	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.97873385	base_mass_multi_genus_frac	>=	0.8233634393428659	38	15	-0.16619303908034033	0.0	15	0	-0.057412471664272303	0.0	2	0	-0.19735423390790416	15	0	0.0	0	0	0.6189257126076319	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.201	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	197.2	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.19720000000000001	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.25335	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	239.6	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.23959999999999998	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	449.3558366293164	u_depth_median	>=	0.28400000000000003	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	449.3558366293164	u_depth_median	>=	0.28400000000000003	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.2903986	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.28400000000000003	raw_mass_sum	>=	557.9426384637015	38	17	-0.16544443438057307	0.0	17	0	-0.04609322391274426	0.0	3	0	-0.19646526582693052	17	0	0.0	0	0	0.6161378058467423	False
guarded_feature_allocator_a002_refined_guard	single	n_calls	>=	49.5				38	19	-0.16522045223237658	0.0002489100198779237	15	2	-0.10081300759247752	0.0	5	0	-0.1961973525780625	14	0	-1.031705538501182e-05	1	2	0.6152975988991171	False
guarded_feature_allocator_a002_refined_guard	single	n_base_calls	>=	49.0				38	19	-0.16522045223237658	0.0002489100198779237	15	2	-0.10081300759247752	0.0	5	0	-0.1961973525780625	14	0	-1.031705538501182e-05	1	2	0.6152975988991171	False
guarded_feature_allocator_a002_refined_guard	single	base_genus_count	>=	28.5				38	19	-0.16522045223237658	0.0002489100198779237	15	2	-0.10081300759247752	0.0	5	0	-0.1961973525780625	14	0	-1.031705538501182e-05	1	2	0.6152975988991171	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	541.5317538638295	s_breadth_median	>=	0.2903986	38	16	-0.16511817203075027	0.0	16	0	-0.045060059804972095	0.0	2	0	-0.19607782928651596	16	0	0.0	0	0	0.614922760027263	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	541.5317538638295	u_depth_median	>=	0.28400000000000003	38	16	-0.16511817203075027	0.0	16	0	-0.045060059804972095	0.0	2	0	-0.19607782928651596	16	0	0.0	0	0	0.614922760027263	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	449.3558366293164	s_xny_mean	>=	470.0820473644003	38	19	-0.16470748163765878	0.0	19	0	-0.045898750272252986	0.0	3	0	-0.1955901344447198	19	0	0.0	0	0	0.6133932925741623	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	449.3558366293164	xny_max_mean	>=	470.0820473644003	38	19	-0.16470748163765878	0.0	19	0	-0.045898750272252986	0.0	3	0	-0.1955901344447198	19	0	0.0	0	0	0.6133932925741623	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	449.3558366293164	s_xny_mean	>=	470.0820473644003	38	19	-0.16470748163765878	0.0	19	0	-0.045898750272252986	0.0	3	0	-0.1955901344447198	19	0	0.0	0	0	0.6133932925741623	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	449.3558366293164	xny_max_mean	>=	470.0820473644003	38	19	-0.16470748163765878	0.0	19	0	-0.045898750272252986	0.0	3	0	-0.1955901344447198	19	0	0.0	0	0	0.6133932925741623	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	391.0	base_mass_multi_genus_frac	>=	0.8233634393428659	38	15	-0.16437386686047759	0.0	15	0	-0.04337643708818159	0.0	1	0	-0.19519396689681714	15	0	0.0	0	0	0.6121508653049704	False
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	391.0	base_mass_multi_genus_frac	>=	0.8233634393428659	38	15	-0.16437386686047759	0.0	15	0	-0.04337643708818159	0.0	1	0	-0.19519396689681714	15	0	0.0	0	0	0.6121508653049704	False
