panel	method	samples	sample_count	pooled_F1	mean_F1	mean_L1_union_pp	mean_Pearson_union	TP	FP	FN	rescued_TP	rescued_FP
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30_depth2	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30_depth5	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.05	0,6	2	0.923076923076923	0.9282608695652175	48.98699110632455	0.8822281514006818	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.10	0,6	2	0.923076923076923	0.9282608695652175	48.98699110632455	0.8822281514006818	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20_depth2	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20_depth5	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30_depth2	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30_depth5	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.05	0,6	2	0.8342245989304813	0.8560439560439561	48.98699110632455	0.8821678879557378	78	28	3	2	19
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.10	0,6	2	0.8764044943820225	0.888095238095238	48.98699110632455	0.8821646910576169	78	19	3	2	10
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.20	0,6	2	0.9176470588235294	0.9214285714285715	48.98699110632455	0.8823572692820845	78	11	3	2	2
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.05	0,6	2	0.8524590163934426	0.8696586599241467	48.98699110632455	0.8821497333506142	78	24	3	2	15
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.10	0,6	2	0.8764044943820225	0.888095238095238	48.98699110632455	0.8821646910576169	78	19	3	2	10
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.20	0,6	2	0.9176470588235294	0.9214285714285715	48.98699110632455	0.8823572692820845	78	11	3	2	2
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.05	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.10	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20_depth2	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20_depth5	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth2	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth5	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.05	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.10	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth2	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth5	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth2	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth5	0,6	2	0.9221556886227545	0.927240461401952	48.98699110632455	0.8822766995655476	77	9	4	1	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.05	0,6	2	0.8813559322033898	0.894927536231884	48.98699110632455	0.8820355731762142	78	18	3	2	9
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.10	0,6	2	0.9017341040462427	0.9109531772575251	48.98699110632455	0.8820964022649381	78	14	3	2	5
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.05	0,6	2	0.8863636363636364	0.8988216172287689	48.98699110632455	0.8820457644999005	78	17	3	2	8
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.10	0,6	2	0.9017341040462427	0.9109531772575251	48.98699110632455	0.8820964022649381	78	14	3	2	5
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.05	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.10	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.05	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.10	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.20	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.30	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_default_major	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
marine_setup_truth_profile_rescore	current_default	3,4,5	3	0.7808292945611202	0.781357739256762	41.299693576074446	0.8867060150699051	725	182	225	0	0
marine_setup_truth_profile_rescore	raw_ani0.93_xny100_breadth0.05	3,4,5	3	0.8290105667627281	0.829749158344836	41.299693576074446	0.887558467422393	863	269	87	138	87
marine_setup_truth_profile_rescore	raw_ani0.93_xny100_breadth0.10	3,4,5	3	0.8255360623781676	0.8264923802833217	41.299693576074446	0.8874447374398381	847	255	103	122	73
marine_setup_truth_profile_rescore	raw_ani0.93_xny100_breadth0.20	3,4,5	3	0.8111111111111112	0.8114136123517418	41.299693576074446	0.8871902240245921	803	227	147	78	45
marine_setup_truth_profile_rescore	raw_ani0.93_xny100_breadth0.30	3,4,5	3	0.8062015503875969	0.8065587089157935	41.299693576074446	0.8869549935997038	780	205	170	55	23
marine_setup_truth_profile_rescore	raw_ani0.93_xny100_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.93_xny250_breadth0.05	3,4,5	3	0.8030150753768844	0.8032606389026818	41.299693576074446	0.8873246877302532	799	241	151	74	59
marine_setup_truth_profile_rescore	raw_ani0.93_xny250_breadth0.10	3,4,5	3	0.8030150753768844	0.8032606389026818	41.299693576074446	0.8873246877302532	799	241	151	74	59
marine_setup_truth_profile_rescore	raw_ani0.93_xny250_breadth0.20	3,4,5	3	0.8079067410035479	0.8080656745382345	41.299693576074446	0.8871848971834501	797	226	153	72	44
marine_setup_truth_profile_rescore	raw_ani0.93_xny250_breadth0.30	3,4,5	3	0.8062015503875969	0.8065587089157935	41.299693576074446	0.8869549935997038	780	205	170	55	23
marine_setup_truth_profile_rescore	raw_ani0.93_xny250_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.05	3,4,5	3	0.7914494264859229	0.7916620996212419	41.299693576074446	0.8870043992344326	759	209	191	34	27
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.10	3,4,5	3	0.7914494264859229	0.7916620996212419	41.299693576074446	0.8870043992344326	759	209	191	34	27
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.20	3,4,5	3	0.7926892950391645	0.7929954518189812	41.299693576074446	0.8869664380528315	759	206	191	34	24
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.20_depth2	3,4,5	3	0.7879428873611846	0.7885885196624637	41.299693576074446	0.8868632410172378	745	196	205	20	14
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.20_depth5	3,4,5	3	0.7815845824411136	0.781888757465325	41.299693576074446	0.8867712041579816	730	188	220	5	6
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.30	3,4,5	3	0.7939330543933053	0.794203883638288	41.299693576074446	0.8869300690783231	759	203	191	34	21
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.30_depth2	3,4,5	3	0.7891949152542372	0.7898057517677556	41.299693576074446	0.886826130334586	745	193	205	20	11
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.30_depth5	3,4,5	3	0.7824222936763129	0.7827482378436899	41.299693576074446	0.886745337674499	730	186	220	5	4
marine_setup_truth_profile_rescore	raw_ani0.93_xny500_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.05	3,4,5	3	0.7947089947089947	0.7952465309559239	41.299693576074446	0.8867747937632767	751	189	199	26	7
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.10	3,4,5	3	0.7947089947089947	0.7952465309559239	41.299693576074446	0.8867747937632767	751	189	199	26	7
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.20	3,4,5	3	0.7947089947089947	0.7952465309559239	41.299693576074446	0.8867747937632767	751	189	199	26	7
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.20_depth2	3,4,5	3	0.7900053163211058	0.7906479590668369	41.299693576074446	0.8867692212824542	743	188	207	18	6
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.20_depth5	3,4,5	3	0.7824222936763129	0.7828818061247093	41.299693576074446	0.8867433179647003	730	186	220	5	4
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.30	3,4,5	3	0.7951296982530438	0.7956115668342773	41.299693576074446	0.88676288215851	751	188	199	26	6
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.30_depth2	3,4,5	3	0.7904255319148936	0.7910122076830742	41.299693576074446	0.8867573096776873	743	187	207	18	5
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.30_depth5	3,4,5	3	0.7828418230563002	0.7832456972474494	41.299693576074446	0.886731345961512	730	185	220	5	3
marine_setup_truth_profile_rescore	raw_ani0.93_xny650_breadth0.50	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.95_xny100_breadth0.05	3,4,5	3	0.8370951913640826	0.8377742919781669	41.299693576074446	0.8872534454686448	853	235	97	128	53
marine_setup_truth_profile_rescore	raw_ani0.95_xny100_breadth0.10	3,4,5	3	0.8326732673267326	0.8335646572629499	41.299693576074446	0.8872050336337945	841	229	109	116	47
marine_setup_truth_profile_rescore	raw_ani0.95_xny100_breadth0.20	3,4,5	3	0.8156822810590633	0.8160671788270789	41.299693576074446	0.8870354775965077	801	213	149	76	31
marine_setup_truth_profile_rescore	raw_ani0.95_xny100_breadth0.30	3,4,5	3	0.8066184074457083	0.8070518833811923	41.299693576074446	0.8869415704075294	780	204	170	55	22
marine_setup_truth_profile_rescore	raw_ani0.95_xny100_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.95_xny250_breadth0.05	3,4,5	3	0.8099847172694855	0.8102494371509863	41.299693576074446	0.8870953380006087	795	218	155	70	36
marine_setup_truth_profile_rescore	raw_ani0.95_xny250_breadth0.10	3,4,5	3	0.8099847172694855	0.8102494371509863	41.299693576074446	0.8870953380006087	795	218	155	70	36
marine_setup_truth_profile_rescore	raw_ani0.95_xny250_breadth0.20	3,4,5	3	0.8124680633622893	0.8127139875657043	41.299693576074446	0.8870300908909683	795	212	155	70	30
marine_setup_truth_profile_rescore	raw_ani0.95_xny250_breadth0.30	3,4,5	3	0.8066184074457083	0.8070518833811923	41.299693576074446	0.8869415704075294	780	204	170	55	22
marine_setup_truth_profile_rescore	raw_ani0.95_xny250_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.05	3,4,5	3	0.793103448275862	0.7933538616496509	41.299693576074446	0.8869549935997038	759	205	191	34	23
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.10	3,4,5	3	0.793103448275862	0.7933538616496509	41.299693576074446	0.8869549935997038	759	205	191	34	23
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.20	3,4,5	3	0.7939330543933053	0.794203883638288	41.299693576074446	0.8869300690783231	759	203	191	34	21
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.20_depth2	3,4,5	3	0.7891949152542372	0.7898057517677556	41.299693576074446	0.886826130334586	745	193	205	20	11
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.20_depth5	3,4,5	3	0.7824222936763129	0.7827482378436899	41.299693576074446	0.886745337674499	730	186	220	5	4
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.30	3,4,5	3	0.7939330543933053	0.794203883638288	41.299693576074446	0.8869300690783231	759	203	191	34	21
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.30_depth2	3,4,5	3	0.7891949152542372	0.7898057517677556	41.299693576074446	0.886826130334586	745	193	205	20	11
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.30_depth5	3,4,5	3	0.7824222936763129	0.7827482378436899	41.299693576074446	0.886745337674499	730	186	220	5	4
marine_setup_truth_profile_rescore	raw_ani0.95_xny500_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.05	3,4,5	3	0.7951296982530438	0.7956115668342773	41.299693576074446	0.88676288215851	751	188	199	26	6
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.10	3,4,5	3	0.7951296982530438	0.7956115668342773	41.299693576074446	0.88676288215851	751	188	199	26	6
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.20	3,4,5	3	0.7951296982530438	0.7956115668342773	41.299693576074446	0.88676288215851	751	188	199	26	6
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.20_depth2	3,4,5	3	0.7904255319148936	0.7910122076830742	41.299693576074446	0.8867573096776873	743	187	207	18	5
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.20_depth5	3,4,5	3	0.7828418230563002	0.7832456972474494	41.299693576074446	0.886731345961512	730	185	220	5	3
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.30	3,4,5	3	0.7951296982530438	0.7956115668342773	41.299693576074446	0.88676288215851	751	188	199	26	6
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.30_depth2	3,4,5	3	0.7904255319148936	0.7910122076830742	41.299693576074446	0.8867573096776873	743	187	207	18	5
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.30_depth5	3,4,5	3	0.7828418230563002	0.7832456972474494	41.299693576074446	0.886731345961512	730	185	220	5	3
marine_setup_truth_profile_rescore	raw_ani0.95_xny650_breadth0.50	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.97_xny100_breadth0.05	3,4,5	3	0.8381618381618382	0.8391740702482888	41.299693576074446	0.8870319825010574	839	213	111	114	31
marine_setup_truth_profile_rescore	raw_ani0.97_xny100_breadth0.10	3,4,5	3	0.8343373493975903	0.8354535968212103	41.299693576074446	0.8870152638361114	831	211	119	106	29
marine_setup_truth_profile_rescore	raw_ani0.97_xny100_breadth0.20	3,4,5	3	0.8176229508196722	0.8180407557717055	41.299693576074446	0.886945265455486	798	204	152	73	22
marine_setup_truth_profile_rescore	raw_ani0.97_xny100_breadth0.30	3,4,5	3	0.8091523660946438	0.8096333212183916	41.299693576074446	0.8868495379861495	778	195	172	53	13
marine_setup_truth_profile_rescore	raw_ani0.97_xny100_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.97_xny250_breadth0.05	3,4,5	3	0.8143958868894602	0.814673379960765	41.299693576074446	0.8869397870433066	792	203	158	67	21
marine_setup_truth_profile_rescore	raw_ani0.97_xny250_breadth0.10	3,4,5	3	0.8143958868894602	0.814673379960765	41.299693576074446	0.8869397870433066	792	203	158	67	21
marine_setup_truth_profile_rescore	raw_ani0.97_xny250_breadth0.20	3,4,5	3	0.8143958868894602	0.814673379960765	41.299693576074446	0.8869397870433066	792	203	158	67	21
marine_setup_truth_profile_rescore	raw_ani0.97_xny250_breadth0.30	3,4,5	3	0.8091523660946438	0.8096333212183916	41.299693576074446	0.8868495379861495	778	195	172	53	13
marine_setup_truth_profile_rescore	raw_ani0.97_xny250_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.97_xny500_breadth0.05	3,4,5	3	0.7964229352972121	0.796740862300717	41.299693576074446	0.8868378634613565	757	194	193	32	12
marine_setup_truth_profile_rescore	raw_ani0.97_xny500_breadth0.10	3,4,5	3	0.7964229352972121	0.796740862300717	41.299693576074446	0.8868378634613565	757	194	193	32	12
marine_setup_truth_profile_rescore	raw_ani0.97_xny500_breadth0.20	3,4,5	3	0.7964229352972121	0.796740862300717	41.299693576074446	0.8868378634613565	757	194	193	32	12
marine_setup_truth_profile_rescore	raw_ani0.97_xny500_breadth0.30	3,4,5	3	0.7964229352972121	0.796740862300717	41.299693576074446	0.8868378634613565	757	194	193	32	12
marine_setup_truth_profile_rescore	raw_ani0.97_xny500_breadth0.50	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
marine_setup_truth_profile_rescore	raw_ani0.97_xny650_breadth0.05	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.97_xny650_breadth0.10	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.97_xny650_breadth0.20	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.97_xny650_breadth0.30	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_ani0.97_xny650_breadth0.50	3,4,5	3	0.7963944856839873	0.7969512577167178	41.299693576074446	0.8867377135887334	751	185	199	26	3
marine_setup_truth_profile_rescore	raw_default_major	3,4,5	3	0.7978835978835979	0.7985245856993068	41.299693576074446	0.8867496251935001	754	186	196	29	4
