panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	union_L1_pp	truth_only_L1_pp	official_L1_kind	official_L1_pp	Pearson_union	Pearson_truth_only	official_Pearson_kind	official_Pearson	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	truth_mass_detected_pct	pred_mass_total_pct	pred_mass_on_truth_pct	pred_mass_extra_pct	truth_source	pred_source	prediction_rule
hmp_airskin_gtdb_source_abundance	20	oracle_current_tp_abundance_renorm	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	15.230818265477348	15.230818265477348	union	15.230818265477348	0.9950430120529332	0.9949832014733381	union	0.9950430120529332	11.441883275002022	3.7889349904753336	0.0	96.21106500952466	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	21	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	34.744967146761056	18.16781652663422	union	34.744967146761056	0.9626902136826683	0.9915885745919614	union	0.9626902136826683	18.167165307640357	0.0006512189938602438	16.57715062012684	99.99934878100616	100.0	83.42284937987317	16.57715062012684	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/minco_sample21_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	21	sylph_gtdb_source_abundance	34	34	33	1	1	0.9705882352941176	0.9705882352941176	0.9705882352941176	2.1979830214332154	1.9535835102322374	union	2.1979830214332154	0.9998887705925336	0.9999037206858027	union	0.9998887705925336	1.9529322912383777	0.0006512189938602438	0.24439951120097764	99.99934878100616	100.0	99.75560048879903	0.24439951120097764	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample21/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	21	oracle_fixed_calls_truth_mass	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	0.0006512189938602438	0.0006512189938602438	union	0.0006512189938602438	0.9999999998846668	0.9999999998818468	union	0.9999999998846668	0.0	0.0006512189938602438	0.0	99.99934878100616	99.99934878100616	99.99934878100616	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/minco_sample21_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	21	oracle_fixed_calls_truth_renorm	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	0.001302437987699793	0.001302437987699793	union	0.001302437987699793	0.9999999998846665	0.9999999998818464	union	0.9999999998846665	0.0006512189938395491	0.0006512189938602438	0.0	99.99934878100616	99.99999999999997	99.99999999999997	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/minco_sample21_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	21	oracle_current_tp_abundance_renorm	34	41	33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	13.570698981290501	13.570698981290501	union	13.570698981290501	0.9917260136017794	0.9915885745919611	union	0.9917260136017794	13.57004776229664	0.0006512189938602438	0.0	99.99934878100616	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/minco_sample21_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	22	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.64859084035785	12.056025115448868	union	20.64859084035785	0.9885915958918304	0.996832682720166	union	0.9885915958918304	12.048019847048787	0.00800526840008274	8.592565724908985	99.99199473159993	99.99999999999997	91.407434275091	8.592565724908985	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	22	sylph_gtdb_source_abundance	21	23	20	3	1	0.8695652173913043	0.9523809523809523	0.909090909090909	6.04369201147048	3.1357891035675713	union	6.04369201147048	0.997078760038069	0.9992223881418048	union	0.997078760038069	3.13329850850715	0.002490595060420684	2.907902907902907	99.9975094049396	99.99999999999999	97.09209709209708	2.907902907902907	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample22/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	22	oracle_fixed_calls_truth_mass	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	0.00800526840008274	0.00800526840008274	union	0.00800526840008274	0.9999999915857606	0.9999999911076766	union	0.9999999915857606	0.0	0.00800526840008274	0.0	99.99199473159993	99.99199473159993	99.99199473159993	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	22	oracle_fixed_calls_truth_renorm	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	0.016010536800149883	0.016010536800149883	union	0.016010536800149883	0.9999999915857603	0.9999999911076766	union	0.9999999915857603	0.008005268400067142	0.00800526840008274	0.0	99.99199473159993	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	22	oracle_current_tp_abundance_renorm	21	38	19	19	2	0.5	0.9047619047619048	0.6440677966101696	10.131286789428357	10.131286789428357	union	10.131286789428357	0.9970396038285495	0.9968326827201656	union	0.9970396038285495	10.123281521028273	0.00800526840008274	0.0	99.99199473159993	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	23	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.419231919115344	24.333989815353604	union	28.419231919115344	0.984447024806524	0.9854764855410798	union	0.984447024806524	17.005002667319914	7.328987148033696	4.085242103761735	92.67101285196627	100.0	95.91475789623823	4.085242103761735	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	23	sylph_gtdb_source_abundance	33	33	32	1	1	0.9696969696969697	0.9696969696969697	0.9696969696969697	20.895611066045124	20.76921131884462	union	20.895611066045124	0.9831326818275297	0.983072336025806	union	0.9831326818275297	18.755753311143046	2.0134580077015616	0.12639974720050562	97.9865419922984	100.0	99.8736002527995	0.12639974720050562	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample23/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	23	oracle_fixed_calls_truth_mass	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	7.328987148033696	7.328987148033696	union	7.328987148033696	0.9939442317205773	0.9938992609258438	union	0.9939442317205773	0.0	7.328987148033696	0.0	92.67101285196627	92.67101285196627	92.67101285196627	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	23	oracle_fixed_calls_truth_renorm	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	14.657974296067422	14.657974296067422	union	14.657974296067422	0.9939442317205778	0.9938992609258438	union	0.9939442317205778	7.328987148033727	7.328987148033696	0.0	92.67101285196627	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	23	oracle_current_tp_abundance_renorm	33	36	31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.041771876943972	28.041771876943972	union	28.041771876943972	0.9856528212571327	0.9854764855410794	union	0.9856528212571327	20.712784728910275	7.328987148033696	0.0	92.67101285196627	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	24	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	29	26	25	1	4	0.9615384615384616	0.8620689655172413	0.9090909090909091	13.776347378834924	13.138564497392094	union	13.776347378834924	0.9946961294046559	0.9947347218527692	union	0.9946961294046559	11.335069353395303	1.8034951439967912	0.637782881442831	98.1965048560032	100.0	99.36221711855718	0.637782881442831	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	24	sylph_gtdb_source_abundance	29	30	27	3	2	0.9	0.9310344827586207	0.9152542372881356	4.668798630764432	3.671996637160445	union	4.668798630764432	0.9993530471021703	0.9995403625164346	union	0.9993530471021703	2.931255896419802	0.7407407407406406	0.9968019936039872	99.25925925925935	100.0	99.00319800639602	0.9968019936039872	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample24/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	24	oracle_fixed_calls_truth_mass	29	26	25	1	4	0.9615384615384616	0.8620689655172413	0.9090909090909091	1.8034951439967912	1.8034951439967912	union	1.8034951439967912	0.999622805604118	0.9996217223916465	union	0.999622805604118	0.0	1.8034951439967912	0.0	98.1965048560032	98.1965048560032	98.1965048560032	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	24	oracle_fixed_calls_truth_renorm	29	26	25	1	4	0.9615384615384616	0.8620689655172413	0.9090909090909091	3.6069902879935856	3.6069902879935856	union	3.6069902879935856	0.9996228056041176	0.9996217223916462	union	0.9996228056041176	1.803495143996793	1.8034951439967912	0.0	98.1965048560032	99.99999999999996	99.99999999999996	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	24	oracle_current_tp_abundance_renorm	29	26	25	1	4	0.9615384615384616	0.8620689655172413	0.9090909090909091	12.887556142909231	12.887556142909231	union	12.887556142909231	0.9947693651787	0.9947347218527689	union	0.9947693651787	11.084060998912435	1.8034951439967912	0.0	98.1965048560032	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	25	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	49	76	45	31	4	0.5921052631578947	0.9183673469387755	0.72	23.876829864906977	14.822596296490515	union	23.876829864906977	0.9844760524405718	0.9924411161891386	union	0.9844760524405718	12.26856879157914	2.5540275049113843	9.054233568416475	97.44597249508858	100.00000000000003	90.94576643158354	9.054233568416475	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	25	sylph_gtdb_source_abundance	49	48	47	1	2	0.9791666666666666	0.9591836734693877	0.9690721649484536	4.836648420574593	4.720748536474479	union	4.836648420574593	0.9988670457680718	0.9988715421272462	union	0.9988670457680718	3.738430265354717	0.9823182711197618	0.1158998841001159	99.01768172888022	100.0	99.88410011589988	0.1158998841001159	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample25/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	25	oracle_fixed_calls_truth_mass	49	76	45	31	4	0.5921052631578947	0.9183673469387755	0.72	2.5540275049113847	2.5540275049113847	union	2.5540275049113847	0.9984336636520826	0.9983132262760147	union	0.9984336636520826	0.0	2.5540275049113843	0.0	97.44597249508858	97.44597249508858	97.44597249508858	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	25	oracle_fixed_calls_truth_renorm	49	76	45	31	4	0.5921052631578947	0.9183673469387755	0.72	5.108055009822799	5.108055009822799	union	5.108055009822799	0.9984336636520817	0.9983132262760147	union	0.9984336636520817	2.5540275049114136	2.5540275049113843	0.0	97.44597249508858	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	25	oracle_current_tp_abundance_renorm	49	76	45	31	4	0.5921052631578947	0.9183673469387755	0.72	12.627004451048224	12.627004451048224	union	12.627004451048224	0.9931272783187434	0.9924411161891391	union	0.9931272783187434	10.072976946136839	2.5540275049113843	0.0	97.44597249508858	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	28	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	12	15	12	3	0	0.8	1.0	0.888888888888889	18.35263353310751	10.97711979833238	union	18.35263353310751	0.9890339281762489	0.997880120285454	union	0.9890339281762489	10.97711979833238	0.0	7.375513734775126	99.99999999999999	100.0	92.62448626522487	7.375513734775126	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	28	sylph_gtdb_source_abundance	12	14	12	2	0	0.8571428571428571	1.0	0.923076923076923	1.8030634223047455	1.5959636294045385	union	1.8030634223047455	0.9999332238502313	0.999931664517538	union	0.9999332238502313	1.5959636294045385	0.0	0.20709979290020714	99.99999999999999	100.0	99.79290020709979	0.20709979290020714	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_airskin_20260625/run_sylph_r232/sylph_sample28/profile.chunked.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	28	oracle_fixed_calls_truth_mass	12	15	12	3	0	0.8	1.0	0.888888888888889	0.0	0.0	union	0.0	1.0	1.0	union	1.0	0.0	0.0	0.0	99.99999999999999	99.99999999999999	99.99999999999999	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	28	oracle_fixed_calls_truth_renorm	12	15	12	3	0	0.8	1.0	0.888888888888889	1.457167719820518e-14	1.457167719820518e-14	union	1.457167719820518e-14	1.0	0.9999999999999998	union	1.0	1.457167719820518e-14	0.0	0.0	99.99999999999999	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	28	oracle_current_tp_abundance_renorm	12	15	12	3	0	0.8	1.0	0.888888888888889	7.41641408767885	7.41641408767885	union	7.41641408767885	0.9980441757320164	0.9978801202854538	union	0.9980441757320164	7.41641408767885	0.0	0.0	99.99999999999999	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_gastrooral_gtdb_source_abundance	0	minco_current_raw_default_gastrooral_source_abundance	34	34	32	2	2	0.9411764705882353	0.9411764705882353	0.9411764705882353	19.900922102529286	18.889892034209772	union	19.900922102529286	0.9549294426840412	0.954766090664899	union	0.9549294426840412	10.276940272693082	8.61295176151669	1.0110300683195115	91.38704823848332	100.0	98.9889699316805	1.0110300683195115	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	official HMP gastrooral MinCO GTDB mapping; summed and normalized
hmp_gastrooral_gtdb_source_abundance	0	sylph_gtdb_r232_gastrooral_source_abundance	34	36	33	3	1	0.9166666666666666	0.9705882352941176	0.9428571428571428	4.59948243211732	2.6567785467095484	union	4.59948243211732	0.999247285777849	0.9998795594961927	union	0.999247285777849	2.654937896304071	0.0018406504054777999	1.9427038854077712	99.99815934959453	100.0	98.05729611459225	1.9427038854077712	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/cami2_hmp_pilot_20260625/run_sylph_r232/sylph_sample0/profile.chunked.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_gastrooral_gtdb_source_abundance	0	oracle_fixed_calls_truth_mass	34	34	32	2	2	0.9411764705882353	0.9411764705882353	0.9411764705882353	8.61295176151669	8.61295176151669	union	8.61295176151669	0.9726161097596645	0.9723367692583768	union	0.9726161097596645	0.0	8.61295176151669	0.0	91.38704823848332	91.38704823848332	91.38704823848332	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_gastrooral_gtdb_source_abundance	0	oracle_fixed_calls_truth_renorm	34	34	32	2	2	0.9411764705882353	0.9411764705882353	0.9411764705882353	17.225903523033377	17.225903523033377	union	17.225903523033377	0.9726161097596654	0.9723367692583776	union	0.9726161097596654	8.61295176151669	8.61295176151669	0.0	91.38704823848332	99.99999999999999	99.99999999999999	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_gastrooral_r232_source_abundance_truth.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
