panel	sample	method	delta_F1	delta_L1_union_pp	delta_Pearson_union	TP_delta	FP_delta	FN_delta	rescued_species	rescued_TP	rescued_FP
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny100_breadth0.20	0.04032072162365341	0.0	0.00014878044326072093	27	9	-27	36	27	9
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny100_breadth0.30	0.02550125537561576	0.0	0.0001000265216057894	17	6	-17	23	17	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny100_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny250_breadth0.05	0.031113804509759424	0.0	0.00014878044326072093	22	9	-22	31	22	9
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny250_breadth0.10	0.031113804509759424	0.0	0.00014878044326072093	22	9	-22	31	22	9
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny250_breadth0.20	0.032360855402917554	0.0	0.00013262032664262957	22	8	-22	30	22	8
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny250_breadth0.30	0.02550125537561576	0.0	0.0001000265216057894	17	6	-17	23	17	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny250_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.05	0.010206987980507898	0.0	0.0001000265216057894	9	6	-9	15	9	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.10	0.010206987980507898	0.0	0.0001000265216057894	9	6	-9	15	9	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.20	0.010206987980507898	0.0	0.0001000265216057894	9	6	-9	15	9	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.30	0.010206987980507898	0.0	0.0001000265216057894	9	6	-9	15	9	6
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.05	0.012013029315961044	0.0	5.0440207570612294e-05	8	3	-8	11	8	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.10	0.012013029315961044	0.0	5.0440207570612294e-05	8	3	-8	11	8	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.20	0.012013029315961044	0.0	5.0440207570612294e-05	8	3	-8	11	8	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.30	0.012013029315961044	0.0	5.0440207570612294e-05	8	3	-8	11	8	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.50	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny100_breadth0.05	0.07577422334581174	0.0	0.00014878044326072093	47	9	-47	56	47	9
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny100_breadth0.10	0.06662539734009387	0.0	0.00013262032664240753	41	8	-41	49	41	8
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny100_breadth0.20	0.042254515384072544	0.0	0.0001000265216057894	26	6	-26	32	26	6
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny100_breadth0.30	0.029274858968957873	0.0	5.0440207570612294e-05	17	3	-17	20	17	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny100_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny250_breadth0.05	0.034263029315961036	0.0	8.35912850674081e-05	21	5	-21	26	21	5
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny250_breadth0.10	0.034263029315961036	0.0	8.35912850674081e-05	21	5	-21	26	21	5
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny250_breadth0.20	0.034263029315961036	0.0	8.35912850674081e-05	21	5	-21	26	21	5
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny250_breadth0.30	0.029274858968957873	0.0	5.0440207570612294e-05	17	3	-17	20	17	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny250_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny500_breadth0.05	0.013955521328740672	0.0	5.0440207570612294e-05	9	3	-9	12	9	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny500_breadth0.10	0.013955521328740672	0.0	5.0440207570612294e-05	9	3	-9	12	9	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny500_breadth0.20	0.013955521328740672	0.0	5.0440207570612294e-05	9	3	-9	12	9	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny500_breadth0.30	0.013955521328740672	0.0	5.0440207570612294e-05	9	3	-9	12	9	3
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny500_breadth0.50	0.01647456777749945	0.0	1.6909637201467653e-05	9	1	-9	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny650_breadth0.05	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny650_breadth0.10	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny650_breadth0.20	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny650_breadth0.30	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.97_xny650_breadth0.50	0.014529883248545428	0.0	1.6909637201467653e-05	8	1	-8	9	8	1
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny500_breadth0.20_depth2	0.004180501135606751	0.0	5.0440207570612294e-05	4	3	-4	7	4	3
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny500_breadth0.20_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny500_breadth0.30_depth2	0.004180501135606751	0.0	5.0440207570612294e-05	4	3	-4	7	4	3
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny500_breadth0.30_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny650_breadth0.20_depth2	0.005432384154670622	0.0	3.3722765102828234e-05	4	2	-4	6	4	2
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny650_breadth0.20_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny650_breadth0.30_depth2	0.005432384154670622	0.0	3.3722765102828234e-05	4	2	-4	6	4	2
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny650_breadth0.30_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.20_depth2	0.004180501135606751	0.0	5.0440207570612294e-05	4	3	-4	7	4	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.20_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.30_depth2	0.004180501135606751	0.0	5.0440207570612294e-05	4	3	-4	7	4	3
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny500_breadth0.30_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.20_depth2	0.005432384154670622	0.0	3.3722765102828234e-05	4	2	-4	6	4	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.20_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.30_depth2	0.005432384154670622	0.0	3.3722765102828234e-05	4	2	-4	6	4	2
marine_setup_truth_profile_rescore	5	raw_ani0.95_xny650_breadth0.30_depth5	0.0014758124874819645	0.0	3.3722765102828234e-05	2	2	-2	4	2	2
cami3_source_readmap_extension_after_recovery	3	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny100_breadth0.05	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny100_breadth0.10	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny100_breadth0.20	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny100_breadth0.30	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny250_breadth0.05	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny250_breadth0.10	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny250_breadth0.20	-0.02260951483749407	0.0	0.0002201554583143306	0	6	0	6	0	6
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny250_breadth0.30	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.05	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.10	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.20	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.30	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.97_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.20_depth2	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.20_depth5	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.30_depth2	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny500_breadth0.30_depth5	-0.003868471953578312	0.0	3.833387756146944e-05	0	1	0	1	0	1
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.93_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	3	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny100_breadth0.05	0.0357112918098752	0.0	0.00020404133236417987	5	2	-5	7	5	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny100_breadth0.10	0.0357112918098752	0.0	0.00020404133236417987	5	2	-5	7	5	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny100_breadth0.20	0.027164972371029772	0.0	0.00020404133236417987	4	2	-4	6	4	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny100_breadth0.30	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny250_breadth0.05	0.0357112918098752	0.0	0.00020404133236417987	5	2	-5	7	5	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny250_breadth0.10	0.0357112918098752	0.0	0.00020404133236417987	5	2	-5	7	5	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny250_breadth0.20	0.027164972371029772	0.0	0.00020404133236417987	4	2	-4	6	4	2
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny250_breadth0.30	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny500_breadth0.05	0.035547959837641696	0.0	0.0	4	0	-4	4	4	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny500_breadth0.10	0.035547959837641696	0.0	0.0	4	0	-4	4	4	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny500_breadth0.20	0.035547959837641696	0.0	0.0	4	0	-4	4	4	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny500_breadth0.30	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny650_breadth0.05	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny650_breadth0.10	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny650_breadth0.20	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny650_breadth0.30	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny100_breadth0.05	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny100_breadth0.10	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny100_breadth0.20	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny100_breadth0.30	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny250_breadth0.05	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny250_breadth0.10	0.018006319525602832	0.0	0.0	2	0	-2	2	2	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny250_breadth0.20	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny250_breadth0.30	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny500_breadth0.05	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny500_breadth0.10	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny500_breadth0.20	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny500_breadth0.30	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny650_breadth0.05	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny650_breadth0.10	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny650_breadth0.20	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny650_breadth0.30	0.00906239107703044	0.0	0.0	1	0	-1	1	1	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
cami3_source_readmap_extension_after_recovery	4	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
