method	samples	mean_F1	pooled_F1	pooled_TP	pooled_FP	pooled_FN	mean_L1_union_pp	mean_Pearson_union	mean_added
split_rescue_p0.05_sx650_ani0.93_af0.3_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.3_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.3_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.93_af0.5_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.3_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.05_sx650_ani0.95_af0.5_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.3_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.93_af0.5_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.35_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.3_b0.45_d5_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d10_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d10_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d10_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d1_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d1_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d1_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d2_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d2_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d2_top2	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d5_top0	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
split_rescue_p0.1_sx650_ani0.95_af0.5_b0.35_d5_top1	0,1,2	0.8159567931704953	0.8145695364238409	246	62	50	61.28047178806421	0.8414495710431943	0.0
